lakeID	dateTime	localTZ	daylightSavings	wind
Sky	2016-12-27 09:00:00	Mountain	no	12.35
Sky	2016-12-27 10:00:00	Mountain	no	11.54
Sky	2016-12-27 11:00:00	Mountain	no	10.94
Sky	2016-12-27 12:00:00	Mountain	no	12.4
Sky	2016-12-27 13:00:00	Mountain	no	12.53
Sky	2016-12-27 14:00:00	Mountain	no	12.7
Sky	2016-12-27 15:00:00	Mountain	no	20.5
Sky	2016-12-27 16:00:00	Mountain	no	23.8
Sky	2016-12-27 17:00:00	Mountain	no	26.14
Sky	2016-12-27 18:00:00	Mountain	no	25.56
Sky	2016-12-27 19:00:00	Mountain	no	18.17
Sky	2016-12-27 20:00:00	Mountain	no	12.26
Sky	2016-12-27 21:00:00	Mountain	no	11.65
Sky	2016-12-27 22:00:00	Mountain	no	13
Sky	2016-12-27 23:00:00	Mountain	no	17.98
Sky	2016-12-28 00:00:00	Mountain	no	17.32
Sky	2016-12-28 01:00:00	Mountain	no	16.36
Sky	2016-12-28 02:00:00	Mountain	no	17.12
Sky	2016-12-28 03:00:00	Mountain	no	17.65
Sky	2016-12-28 04:00:00	Mountain	no	17.8
Sky	2016-12-28 05:00:00	Mountain	no	16.99
Sky	2016-12-28 06:00:00	Mountain	no	17.32
Sky	2016-12-28 07:00:00	Mountain	no	14.86
Sky	2016-12-28 08:00:00	Mountain	no	12.42
Sky	2016-12-28 09:00:00	Mountain	no	15.93
Sky	2016-12-28 10:00:00	Mountain	no	15.31
Sky	2016-12-28 11:00:00	Mountain	no	17.91
Sky	2016-12-28 12:00:00	Mountain	no	16.35
Sky	2016-12-28 13:00:00	Mountain	no	15.98
Sky	2016-12-28 14:00:00	Mountain	no	12.06
Sky	2016-12-28 15:00:00	Mountain	no	18.45
Sky	2016-12-28 16:00:00	Mountain	no	23.32
Sky	2016-12-28 17:00:00	Mountain	no	24.46
Sky	2016-12-28 18:00:00	Mountain	no	25.05
Sky	2016-12-28 19:00:00	Mountain	no	22.76
Sky	2016-12-28 20:00:00	Mountain	no	22.12
Sky	2016-12-28 21:00:00	Mountain	no	23.11
Sky	2016-12-28 22:00:00	Mountain	no	23.11
Sky	2016-12-28 23:00:00	Mountain	no	20.06
Sky	2016-12-29 00:00:00	Mountain	no	17.37
Sky	2016-12-29 01:00:00	Mountain	no	18.5
Sky	2016-12-29 02:00:00	Mountain	no	16.7
Sky	2016-12-29 03:00:00	Mountain	no	14.92
Sky	2016-12-29 04:00:00	Mountain	no	13.25
Sky	2016-12-29 05:00:00	Mountain	no	13.12
Sky	2016-12-29 06:00:00	Mountain	no	10.47
Sky	2016-12-29 07:00:00	Mountain	no	7.72
Sky	2016-12-29 08:00:00	Mountain	no	7.05
Sky	2016-12-29 09:00:00	Mountain	no	6.62
Sky	2016-12-29 10:00:00	Mountain	no	7.44
Sky	2016-12-29 11:00:00	Mountain	no	5.45
Sky	2016-12-29 12:00:00	Mountain	no	8.8
Sky	2016-12-29 13:00:00	Mountain	no	8.44
Sky	2016-12-29 14:00:00	Mountain	no	7.18
Sky	2016-12-29 15:00:00	Mountain	no	6.91
Sky	2016-12-29 16:00:00	Mountain	no	5.56
Sky	2016-12-29 17:00:00	Mountain	no	6.78
Sky	2016-12-29 18:00:00	Mountain	no	16.37
Sky	2016-12-29 19:00:00	Mountain	no	18.04
Sky	2016-12-29 20:00:00	Mountain	no	24.27
Sky	2016-12-29 21:00:00	Mountain	no	17.77
Sky	2016-12-29 22:00:00	Mountain	no	6.96
Sky	2016-12-29 23:00:00	Mountain	no	6.4
Sky	2016-12-30 00:00:00	Mountain	no	8.09
Sky	2016-12-30 01:00:00	Mountain	no	9.51
Sky	2016-12-30 02:00:00	Mountain	no	9.86
Sky	2016-12-30 03:00:00	Mountain	no	9.89
Sky	2016-12-30 04:00:00	Mountain	no	11.93
Sky	2016-12-30 05:00:00	Mountain	no	11.87
Sky	2016-12-30 06:00:00	Mountain	no	10.95
Sky	2016-12-30 07:00:00	Mountain	no	12.18
Sky	2016-12-30 08:00:00	Mountain	no	12.8
Sky	2016-12-30 09:00:00	Mountain	no	14.18
Sky	2016-12-30 10:00:00	Mountain	no	14.81
Sky	2016-12-30 11:00:00	Mountain	no	12.77
Sky	2016-12-30 12:00:00	Mountain	no	14.1
Sky	2016-12-30 13:00:00	Mountain	no	15.92
Sky	2016-12-30 14:00:00	Mountain	no	13.31
Sky	2016-12-30 15:00:00	Mountain	no	11.9
Sky	2016-12-30 16:00:00	Mountain	no	10.94
Sky	2016-12-30 17:00:00	Mountain	no	8.74
Sky	2016-12-30 18:00:00	Mountain	no	12.21
Sky	2016-12-30 19:00:00	Mountain	no	15.12
Sky	2016-12-30 20:00:00	Mountain	no	13.63
Sky	2016-12-30 21:00:00	Mountain	no	16.28
Sky	2016-12-30 22:00:00	Mountain	no	20.32
Sky	2016-12-30 23:00:00	Mountain	no	18.3
Sky	2016-12-31 00:00:00	Mountain	no	13.78
Sky	2016-12-31 01:00:00	Mountain	no	12.44
Sky	2016-12-31 02:00:00	Mountain	no	11.62
Sky	2016-12-31 03:00:00	Mountain	no	11.05
Sky	2016-12-31 04:00:00	Mountain	no	12.31
Sky	2016-12-31 05:00:00	Mountain	no	14.54
Sky	2016-12-31 06:00:00	Mountain	no	18.36
Sky	2016-12-31 07:00:00	Mountain	no	14.74
Sky	2016-12-31 08:00:00	Mountain	no	10.13
Sky	2016-12-31 09:00:00	Mountain	no	7.53
Sky	2016-12-31 10:00:00	Mountain	no	8.67
Sky	2016-12-31 11:00:00	Mountain	no	13.4
Sky	2016-12-31 12:00:00	Mountain	no	11.03
Sky	2016-12-31 13:00:00	Mountain	no	14.01
Sky	2016-12-31 14:00:00	Mountain	no	14.48
Sky	2016-12-31 15:00:00	Mountain	no	17.14
Sky	2016-12-31 16:00:00	Mountain	no	26.55
Sky	2016-12-31 17:00:00	Mountain	no	29.2
Sky	2016-12-31 18:00:00	Mountain	no	27.38
Sky	2016-12-31 19:00:00	Mountain	no	24.32
Sky	2016-12-31 20:00:00	Mountain	no	26.34
Sky	2016-12-31 21:00:00	Mountain	no	26.86
Sky	2016-12-31 22:00:00	Mountain	no	23.72
Sky	2016-12-31 23:00:00	Mountain	no	23.11
Sky	2017-01-01 00:00:00	Mountain	no	27.68
Sky	2017-01-01 01:00:00	Mountain	no	27.03
Sky	2017-01-01 02:00:00	Mountain	no	12.16
Sky	2017-01-01 03:00:00	Mountain	no	11.4
Sky	2017-01-01 04:00:00	Mountain	no	9.42
Sky	2017-01-01 05:00:00	Mountain	no	10.05
Sky	2017-01-01 06:00:00	Mountain	no	11.79
Sky	2017-01-01 07:00:00	Mountain	no	13.21
Sky	2017-01-01 08:00:00	Mountain	no	12.97
Sky	2017-01-01 09:00:00	Mountain	no	10.66
Sky	2017-01-01 10:00:00	Mountain	no	11.39
Sky	2017-01-01 11:00:00	Mountain	no	9.67
Sky	2017-01-01 12:00:00	Mountain	no	11.97
Sky	2017-01-01 13:00:00	Mountain	no	12.45
Sky	2017-01-01 14:00:00	Mountain	no	14.73
Sky	2017-01-01 15:00:00	Mountain	no	12.02
Sky	2017-01-01 16:00:00	Mountain	no	10.14
Sky	2017-01-01 17:00:00	Mountain	no	11.16
Sky	2017-01-01 18:00:00	Mountain	no	14.63
Sky	2017-01-01 19:00:00	Mountain	no	16.33
Sky	2017-01-01 20:00:00	Mountain	no	12.48
Sky	2017-01-01 21:00:00	Mountain	no	12.43
Sky	2017-01-01 22:00:00	Mountain	no	12.32
Sky	2017-01-01 23:00:00	Mountain	no	11.77
Sky	2017-01-02 00:00:00	Mountain	no	13.52
Sky	2017-01-02 01:00:00	Mountain	no	12.78
Sky	2017-01-02 02:00:00	Mountain	no	11.46
Sky	2017-01-02 03:00:00	Mountain	no	10.17
Sky	2017-01-02 04:00:00	Mountain	no	8.94
Sky	2017-01-02 05:00:00	Mountain	no	12.34
Sky	2017-01-02 06:00:00	Mountain	no	11.57
Sky	2017-01-02 07:00:00	Mountain	no	13
Sky	2017-01-02 08:00:00	Mountain	no	16.19
Sky	2017-01-02 09:00:00	Mountain	no	14.73
Sky	2017-01-02 10:00:00	Mountain	no	13.64
Sky	2017-01-02 11:00:00	Mountain	no	14.84
Sky	2017-01-02 12:00:00	Mountain	no	13.6
Sky	2017-01-02 13:00:00	Mountain	no	12.5
Sky	2017-01-02 14:00:00	Mountain	no	13.87
Sky	2017-01-02 15:00:00	Mountain	no	13.64
Sky	2017-01-02 16:00:00	Mountain	no	12.17
Sky	2017-01-02 17:00:00	Mountain	no	10.34
Sky	2017-01-02 18:00:00	Mountain	no	10.71
Sky	2017-01-02 19:00:00	Mountain	no	9.56
Sky	2017-01-02 20:00:00	Mountain	no	9.49
Sky	2017-01-02 21:00:00	Mountain	no	10.1
Sky	2017-01-02 22:00:00	Mountain	no	10.82
Sky	2017-01-02 23:00:00	Mountain	no	10.18
Sky	2017-01-03 00:00:00	Mountain	no	10.53
Sky	2017-01-03 01:00:00	Mountain	no	10.01
Sky	2017-01-03 02:00:00	Mountain	no	11.63
Sky	2017-01-03 03:00:00	Mountain	no	11.6
Sky	2017-01-03 04:00:00	Mountain	no	5.33
Sky	2017-01-03 05:00:00	Mountain	no	8.7
Sky	2017-01-03 06:00:00	Mountain	no	12.45
Sky	2017-01-03 07:00:00	Mountain	no	12.24
Sky	2017-01-03 08:00:00	Mountain	no	10.48
Sky	2017-01-03 09:00:00	Mountain	no	12.34
Sky	2017-01-03 10:00:00	Mountain	no	8.61
Sky	2017-01-03 11:00:00	Mountain	no	5.99
Sky	2017-01-03 12:00:00	Mountain	no	8.28
Sky	2017-01-03 13:00:00	Mountain	no	10.13
Sky	2017-01-03 14:00:00	Mountain	no	10.82
Sky	2017-01-03 15:00:00	Mountain	no	9.14
Sky	2017-01-03 16:00:00	Mountain	no	11.8
Sky	2017-01-03 17:00:00	Mountain	no	12.99
Sky	2017-01-03 18:00:00	Mountain	no	13.67
Sky	2017-01-03 19:00:00	Mountain	no	13.48
Sky	2017-01-03 20:00:00	Mountain	no	16.01
Sky	2017-01-03 21:00:00	Mountain	no	16.27
Sky	2017-01-03 22:00:00	Mountain	no	15.9
Sky	2017-01-03 23:00:00	Mountain	no	17.68
Sky	2017-01-04 00:00:00	Mountain	no	16.55
Sky	2017-01-04 01:00:00	Mountain	no	13.15
Sky	2017-01-04 02:00:00	Mountain	no	13.56
Sky	2017-01-04 03:00:00	Mountain	no	12.56
Sky	2017-01-04 04:00:00	Mountain	no	13.75
Sky	2017-01-04 05:00:00	Mountain	no	13.34
Sky	2017-01-04 06:00:00	Mountain	no	14.75
Sky	2017-01-04 07:00:00	Mountain	no	13.72
Sky	2017-01-04 08:00:00	Mountain	no	13.26
Sky	2017-01-04 09:00:00	Mountain	no	12.92
Sky	2017-01-04 10:00:00	Mountain	no	12.42
Sky	2017-01-04 11:00:00	Mountain	no	14.44
Sky	2017-01-04 12:00:00	Mountain	no	16.27
Sky	2017-01-04 13:00:00	Mountain	no	15.17
Sky	2017-01-04 14:00:00	Mountain	no	16.97
Sky	2017-01-04 15:00:00	Mountain	no	17.55
Sky	2017-01-04 16:00:00	Mountain	no	15.38
Sky	2017-01-04 17:00:00	Mountain	no	14.18
Sky	2017-01-04 18:00:00	Mountain	no	13.25
Sky	2017-01-04 19:00:00	Mountain	no	9.71
Sky	2017-01-04 20:00:00	Mountain	no	13.11
Sky	2017-01-04 21:00:00	Mountain	no	18.48
Sky	2017-01-04 22:00:00	Mountain	no	16.24
Sky	2017-01-04 23:00:00	Mountain	no	12.74
Sky	2017-01-05 00:00:00	Mountain	no	8.5
Sky	2017-01-05 01:00:00	Mountain	no	5.49
Sky	2017-01-05 02:00:00	Mountain	no	7.69
Sky	2017-01-05 03:00:00	Mountain	no	7.57
Sky	2017-01-05 04:00:00	Mountain	no	10.35
Sky	2017-01-05 05:00:00	Mountain	no	10.32
Sky	2017-01-05 06:00:00	Mountain	no	11.48
Sky	2017-01-05 07:00:00	Mountain	no	10.71
Sky	2017-01-05 08:00:00	Mountain	no	11.76
Sky	2017-01-05 09:00:00	Mountain	no	12.14
Sky	2017-01-05 10:00:00	Mountain	no	11.16
Sky	2017-01-05 11:00:00	Mountain	no	10.59
Sky	2017-01-05 12:00:00	Mountain	no	9.47
Sky	2017-01-05 13:00:00	Mountain	no	7.72
Sky	2017-01-05 14:00:00	Mountain	no	7.79
Sky	2017-01-05 15:00:00	Mountain	no	6.47
Sky	2017-01-05 16:00:00	Mountain	no	2.72
Sky	2017-01-05 17:00:00	Mountain	no	1.91
Sky	2017-01-05 18:00:00	Mountain	no	2.09
Sky	2017-01-05 19:00:00	Mountain	no	0.56
Sky	2017-01-05 20:00:00	Mountain	no	1.4
Sky	2017-01-05 21:00:00	Mountain	no	0.88
Sky	2017-01-05 22:00:00	Mountain	no	1.72
Sky	2017-01-05 23:00:00	Mountain	no	2.19
Sky	2017-01-06 00:00:00	Mountain	no	1.86
Sky	2017-01-06 01:00:00	Mountain	no	1.94
Sky	2017-01-06 02:00:00	Mountain	no	1.09
Sky	2017-01-06 03:00:00	Mountain	no	1.43
Sky	2017-01-06 04:00:00	Mountain	no	2.09
Sky	2017-01-06 05:00:00	Mountain	no	3.46
Sky	2017-01-06 06:00:00	Mountain	no	7.22
Sky	2017-01-06 07:00:00	Mountain	no	12.62
Sky	2017-01-06 08:00:00	Mountain	no	21.7
Sky	2017-01-06 09:00:00	Mountain	no	18.44
Sky	2017-01-06 10:00:00	Mountain	no	23.7
Sky	2017-01-06 11:00:00	Mountain	no	22.56
Sky	2017-01-06 12:00:00	Mountain	no	9.88
Sky	2017-01-06 13:00:00	Mountain	no	20.97
Sky	2017-01-06 14:00:00	Mountain	no	22.38
Sky	2017-01-06 15:00:00	Mountain	no	27.48
Sky	2017-01-06 16:00:00	Mountain	no	19.84
Sky	2017-01-06 17:00:00	Mountain	no	11.3
Sky	2017-01-06 18:00:00	Mountain	no	11.11
Sky	2017-01-06 19:00:00	Mountain	no	8.35
Sky	2017-01-06 20:00:00	Mountain	no	7.13
Sky	2017-01-06 21:00:00	Mountain	no	9.49
Sky	2017-01-06 22:00:00	Mountain	no	13.62
Sky	2017-01-06 23:00:00	Mountain	no	9.42
Sky	2017-01-07 00:00:00	Mountain	no	10.76
Sky	2017-01-07 01:00:00	Mountain	no	5.25
Sky	2017-01-07 02:00:00	Mountain	no	4.9
Sky	2017-01-07 03:00:00	Mountain	no	4.52
Sky	2017-01-07 04:00:00	Mountain	no	6.12
Sky	2017-01-07 05:00:00	Mountain	no	5.55
Sky	2017-01-07 06:00:00	Mountain	no	5.74
Sky	2017-01-07 07:00:00	Mountain	no	4.3
Sky	2017-01-07 08:00:00	Mountain	no	4.78
Sky	2017-01-07 09:00:00	Mountain	no	5.67
Sky	2017-01-07 10:00:00	Mountain	no	7.01
Sky	2017-01-07 11:00:00	Mountain	no	8.78
Sky	2017-01-07 12:00:00	Mountain	no	9.96
Sky	2017-01-07 13:00:00	Mountain	no	12.7
Sky	2017-01-07 14:00:00	Mountain	no	11.25
Sky	2017-01-07 15:00:00	Mountain	no	10.18
Sky	2017-01-07 16:00:00	Mountain	no	11.36
Sky	2017-01-07 17:00:00	Mountain	no	12.65
Sky	2017-01-07 18:00:00	Mountain	no	12.39
Sky	2017-01-07 19:00:00	Mountain	no	12.64
Sky	2017-01-07 20:00:00	Mountain	no	11.27
Sky	2017-01-07 21:00:00	Mountain	no	12.22
Sky	2017-01-07 22:00:00	Mountain	no	14.42
Sky	2017-01-07 23:00:00	Mountain	no	13.67
Sky	2017-01-08 00:00:00	Mountain	no	13.19
Sky	2017-01-08 01:00:00	Mountain	no	10.38
Sky	2017-01-08 02:00:00	Mountain	no	13.3
Sky	2017-01-08 03:00:00	Mountain	no	12.76
Sky	2017-01-08 04:00:00	Mountain	no	14.24
Sky	2017-01-08 05:00:00	Mountain	no	14.25
Sky	2017-01-08 06:00:00	Mountain	no	15.39
Sky	2017-01-08 07:00:00	Mountain	no	15.67
Sky	2017-01-08 08:00:00	Mountain	no	16.2
Sky	2017-01-08 09:00:00	Mountain	no	14.39
Sky	2017-01-08 10:00:00	Mountain	no	13.89
Sky	2017-01-08 11:00:00	Mountain	no	13.94
Sky	2017-01-08 12:00:00	Mountain	no	14.57
Sky	2017-01-08 13:00:00	Mountain	no	14.02
Sky	2017-01-08 14:00:00	Mountain	no	12.45
Sky	2017-01-08 15:00:00	Mountain	no	13.7
Sky	2017-01-08 16:00:00	Mountain	no	11.69
Sky	2017-01-08 17:00:00	Mountain	no	12.23
Sky	2017-01-08 18:00:00	Mountain	no	12.79
Sky	2017-01-08 19:00:00	Mountain	no	14.81
Sky	2017-01-08 20:00:00	Mountain	no	12.49
Sky	2017-01-08 21:00:00	Mountain	no	13.8
Sky	2017-01-08 22:00:00	Mountain	no	12.27
Sky	2017-01-08 23:00:00	Mountain	no	14.59
Sky	2017-01-09 00:00:00	Mountain	no	13.62
Sky	2017-01-09 01:00:00	Mountain	no	14.69
Sky	2017-01-09 02:00:00	Mountain	no	17.14
Sky	2017-01-09 03:00:00	Mountain	no	18.75
Sky	2017-01-09 04:00:00	Mountain	no	18.51
Sky	2017-01-09 05:00:00	Mountain	no	18.66
Sky	2017-01-09 06:00:00	Mountain	no	17.35
Sky	2017-01-09 07:00:00	Mountain	no	14
Sky	2017-01-09 08:00:00	Mountain	no	15.58
Sky	2017-01-09 09:00:00	Mountain	no	17.3
Sky	2017-01-09 10:00:00	Mountain	no	15.09
Sky	2017-01-09 11:00:00	Mountain	no	16.71
Sky	2017-01-09 12:00:00	Mountain	no	15.32
Sky	2017-01-09 13:00:00	Mountain	no	15.66
Sky	2017-01-09 14:00:00	Mountain	no	15.29
Sky	2017-01-09 15:00:00	Mountain	no	16.48
Sky	2017-01-09 16:00:00	Mountain	no	19.3
Sky	2017-01-09 17:00:00	Mountain	no	17.22
Sky	2017-01-09 18:00:00	Mountain	no	17.33
Sky	2017-01-09 19:00:00	Mountain	no	16.11
Sky	2017-01-09 20:00:00	Mountain	no	15.3
Sky	2017-01-09 21:00:00	Mountain	no	13.57
Sky	2017-01-09 22:00:00	Mountain	no	10.35
Sky	2017-01-09 23:00:00	Mountain	no	6.78
Sky	2017-01-10 00:00:00	Mountain	no	7.93
Sky	2017-01-10 01:00:00	Mountain	no	17.02
Sky	2017-01-10 02:00:00	Mountain	no	14.45
Sky	2017-01-10 03:00:00	Mountain	no	12.94
Sky	2017-01-10 04:00:00	Mountain	no	14.07
Sky	2017-01-10 05:00:00	Mountain	no	12.97
Sky	2017-01-10 06:00:00	Mountain	no	18.54
Sky	2017-01-10 07:00:00	Mountain	no	24.21
Sky	2017-01-10 08:00:00	Mountain	no	22.3
Sky	2017-01-10 09:00:00	Mountain	no	20.57
Sky	2017-01-10 10:00:00	Mountain	no	19.86
Sky	2017-01-10 11:00:00	Mountain	no	19.47
Sky	2017-01-10 12:00:00	Mountain	no	21.79
Sky	2017-01-10 13:00:00	Mountain	no	22.96
Sky	2017-01-10 14:00:00	Mountain	no	23.8
Sky	2017-01-10 15:00:00	Mountain	no	21.98
Sky	2017-01-10 16:00:00	Mountain	no	21.36
Sky	2017-01-10 17:00:00	Mountain	no	20.18
Sky	2017-01-10 18:00:00	Mountain	no	20.11
Sky	2017-01-10 19:00:00	Mountain	no	21.27
Sky	2017-01-10 20:00:00	Mountain	no	16.71
Sky	2017-01-10 21:00:00	Mountain	no	15.54
Sky	2017-01-10 22:00:00	Mountain	no	13.47
Sky	2017-01-10 23:00:00	Mountain	no	14.77
Sky	2017-01-11 00:00:00	Mountain	no	13.16
Sky	2017-01-11 01:00:00	Mountain	no	11.97
Sky	2017-01-11 02:00:00	Mountain	no	12.36
Sky	2017-01-11 03:00:00	Mountain	no	14.92
Sky	2017-01-11 04:00:00	Mountain	no	14.13
Sky	2017-01-11 05:00:00	Mountain	no	16.54
Sky	2017-01-11 06:00:00	Mountain	no	15.12
Sky	2017-01-11 07:00:00	Mountain	no	14.16
Sky	2017-01-11 08:00:00	Mountain	no	12.86
Sky	2017-01-11 09:00:00	Mountain	no	13.25
Sky	2017-01-11 10:00:00	Mountain	no	11.05
Sky	2017-01-11 11:00:00	Mountain	no	10.84
Sky	2017-01-11 12:00:00	Mountain	no	10.26
Sky	2017-01-11 13:00:00	Mountain	no	13.34
Sky	2017-01-11 14:00:00	Mountain	no	12.69
Sky	2017-01-11 15:00:00	Mountain	no	14.43
Sky	2017-01-11 16:00:00	Mountain	no	16.21
Sky	2017-01-11 17:00:00	Mountain	no	13.3
Sky	2017-01-11 18:00:00	Mountain	no	11.92
Sky	2017-01-11 19:00:00	Mountain	no	10.44
Sky	2017-01-11 20:00:00	Mountain	no	10.32
Sky	2017-01-11 21:00:00	Mountain	no	11.38
Sky	2017-01-11 22:00:00	Mountain	no	14.25
Sky	2017-01-11 23:00:00	Mountain	no	16.22
Sky	2017-01-12 00:00:00	Mountain	no	14.59
Sky	2017-01-12 01:00:00	Mountain	no	12.91
Sky	2017-01-12 02:00:00	Mountain	no	11.02
Sky	2017-01-12 03:00:00	Mountain	no	10.46
Sky	2017-01-12 04:00:00	Mountain	no	12.97
Sky	2017-01-12 05:00:00	Mountain	no	12.85
Sky	2017-01-12 06:00:00	Mountain	no	12.49
Sky	2017-01-12 07:00:00	Mountain	no	8.03
Sky	2017-01-12 08:00:00	Mountain	no	6.93
Sky	2017-01-12 09:00:00	Mountain	no	8.3
Sky	2017-01-12 10:00:00	Mountain	no	8.35
Sky	2017-01-12 11:00:00	Mountain	no	7.96
Sky	2017-01-12 12:00:00	Mountain	no	6.56
Sky	2017-01-12 13:00:00	Mountain	no	6.55
Sky	2017-01-12 14:00:00	Mountain	no	3.96
Sky	2017-01-12 15:00:00	Mountain	no	1.36
Sky	2017-01-12 16:00:00	Mountain	no	1.1
Sky	2017-01-12 17:00:00	Mountain	no	5.1
Sky	2017-01-12 18:00:00	Mountain	no	5.96
Sky	2017-01-12 19:00:00	Mountain	no	5.12
Sky	2017-01-12 20:00:00	Mountain	no	6.91
Sky	2017-01-12 21:00:00	Mountain	no	8.55
Sky	2017-01-12 22:00:00	Mountain	no	8.77
Sky	2017-01-12 23:00:00	Mountain	no	8.65
Sky	2017-01-13 00:00:00	Mountain	no	7.01
Sky	2017-01-13 01:00:00	Mountain	no	7.46
Sky	2017-01-13 02:00:00	Mountain	no	8.47
Sky	2017-01-13 03:00:00	Mountain	no	8.27
Sky	2017-01-13 04:00:00	Mountain	no	7.22
Sky	2017-01-13 05:00:00	Mountain	no	6.42
Sky	2017-01-13 06:00:00	Mountain	no	5.8
Sky	2017-01-13 07:00:00	Mountain	no	6.56
Sky	2017-01-13 08:00:00	Mountain	no	9.44
Sky	2017-01-13 09:00:00	Mountain	no	7.87
Sky	2017-01-13 10:00:00	Mountain	no	8.64
Sky	2017-01-13 11:00:00	Mountain	no	8.94
Sky	2017-01-13 12:00:00	Mountain	no	7.6
Sky	2017-01-13 13:00:00	Mountain	no	7.56
Sky	2017-01-13 14:00:00	Mountain	no	8.61
Sky	2017-01-13 15:00:00	Mountain	no	9.88
Sky	2017-01-13 16:00:00	Mountain	no	11.6
Sky	2017-01-13 17:00:00	Mountain	no	11.65
Sky	2017-01-13 18:00:00	Mountain	no	8.29
Sky	2017-01-13 19:00:00	Mountain	no	4.55
Sky	2017-01-13 20:00:00	Mountain	no	4.03
Sky	2017-01-13 21:00:00	Mountain	no	3.3
Sky	2017-01-13 22:00:00	Mountain	no	4.45
Sky	2017-01-13 23:00:00	Mountain	no	4.8
Sky	2017-01-14 00:00:00	Mountain	no	5.15
Sky	2017-01-14 01:00:00	Mountain	no	6.59
Sky	2017-01-14 02:00:00	Mountain	no	6.17
Sky	2017-01-14 03:00:00	Mountain	no	6.67
Sky	2017-01-14 04:00:00	Mountain	no	8.74
Sky	2017-01-14 05:00:00	Mountain	no	7.24
Sky	2017-01-14 06:00:00	Mountain	no	6.57
Sky	2017-01-14 07:00:00	Mountain	no	5.87
Sky	2017-01-14 08:00:00	Mountain	no	4.4
Sky	2017-01-14 09:00:00	Mountain	no	2.71
Sky	2017-01-14 10:00:00	Mountain	no	3.5
Sky	2017-01-14 11:00:00	Mountain	no	2.44
Sky	2017-01-14 12:00:00	Mountain	no	2.15
Sky	2017-01-14 13:00:00	Mountain	no	2.63
Sky	2017-01-14 14:00:00	Mountain	no	2.39
Sky	2017-01-14 15:00:00	Mountain	no	1.18
Sky	2017-01-14 16:00:00	Mountain	no	0.86
Sky	2017-01-14 17:00:00	Mountain	no	0.8
Sky	2017-01-14 18:00:00	Mountain	no	2.37
Sky	2017-01-14 19:00:00	Mountain	no	5.09
Sky	2017-01-14 20:00:00	Mountain	no	3.4
Sky	2017-01-14 21:00:00	Mountain	no	0.87
Sky	2017-01-14 22:00:00	Mountain	no	0.64
Sky	2017-01-14 23:00:00	Mountain	no	1.26
Sky	2017-01-15 00:00:00	Mountain	no	1.12
Sky	2017-01-15 01:00:00	Mountain	no	1.39
Sky	2017-01-15 02:00:00	Mountain	no	0.66
Sky	2017-01-15 03:00:00	Mountain	no	0.28
Sky	2017-01-15 04:00:00	Mountain	no	1.54
Sky	2017-01-15 05:00:00	Mountain	no	0.49
Sky	2017-01-15 06:00:00	Mountain	no	2.04
Sky	2017-01-15 07:00:00	Mountain	no	2.47
Sky	2017-01-15 08:00:00	Mountain	no	1.88
Sky	2017-01-15 09:00:00	Mountain	no	0.85
Sky	2017-01-15 10:00:00	Mountain	no	0.8
Sky	2017-01-15 11:00:00	Mountain	no	0.81
Sky	2017-01-15 12:00:00	Mountain	no	1.05
Sky	2017-01-15 13:00:00	Mountain	no	1.86
Sky	2017-01-15 14:00:00	Mountain	no	0.65
Sky	2017-01-15 15:00:00	Mountain	no	0.61
Sky	2017-01-15 16:00:00	Mountain	no	0.36
Sky	2017-01-15 17:00:00	Mountain	no	0.15
Sky	2017-01-15 18:00:00	Mountain	no	0
Sky	2017-01-15 19:00:00	Mountain	no	0.07
Sky	2017-01-15 20:00:00	Mountain	no	0.06
Sky	2017-01-15 21:00:00	Mountain	no	0.02
Sky	2017-01-15 22:00:00	Mountain	no	1.35
Sky	2017-01-15 23:00:00	Mountain	no	2.14
Sky	2017-01-16 00:00:00	Mountain	no	0.62
Sky	2017-01-16 01:00:00	Mountain	no	3.03
Sky	2017-01-16 02:00:00	Mountain	no	5.06
Sky	2017-01-16 03:00:00	Mountain	no	4.05
Sky	2017-01-16 04:00:00	Mountain	no	8.64
Sky	2017-01-16 05:00:00	Mountain	no	7.87
Sky	2017-01-16 06:00:00	Mountain	no	8.31
Sky	2017-01-16 07:00:00	Mountain	no	9.61
Sky	2017-01-16 08:00:00	Mountain	no	8.34
Sky	2017-01-16 09:00:00	Mountain	no	6.07
Sky	2017-01-16 10:00:00	Mountain	no	7.98
Sky	2017-01-16 11:00:00	Mountain	no	8.07
Sky	2017-01-16 12:00:00	Mountain	no	4.78
Sky	2017-01-16 13:00:00	Mountain	no	1.28
Sky	2017-01-16 14:00:00	Mountain	no	1.1
Sky	2017-01-16 15:00:00	Mountain	no	1.05
Sky	2017-01-16 16:00:00	Mountain	no	2.39
Sky	2017-01-16 17:00:00	Mountain	no	1.35
Sky	2017-01-16 18:00:00	Mountain	no	1.73
Sky	2017-01-16 19:00:00	Mountain	no	1.25
Sky	2017-01-16 20:00:00	Mountain	no	1.29
Sky	2017-01-16 21:00:00	Mountain	no	9.12
Sky	2017-01-16 22:00:00	Mountain	no	15.91
Sky	2017-01-16 23:00:00	Mountain	no	16.66
Sky	2017-01-17 00:00:00	Mountain	no	13.99
Sky	2017-01-17 01:00:00	Mountain	no	14.74
Sky	2017-01-17 02:00:00	Mountain	no	11.33
Sky	2017-01-17 03:00:00	Mountain	no	12.27
