"","hylak_id","hybas_id","elevation","centr_lat","centr_lon"
"2676",176343,4070762290,3916,29.425224262,96.8116139189
"2677",176352,4070762290,3917,29.3992455531,96.8278673074
"2678",176356,4080796480,4422,29.3889641438,100.068973242
"2679",176358,4120788150,4418,29.4020427691,100.085246917
"2680",176365,4121444330,4344,29.3715731634,95.8725424021
"2681",176372,4120785160,3933,29.3470623317,87.9132946367
"2682",176388,4120788320,4584,29.3100671742,100.209780259
"2683",176391,4120792770,4274,29.3011679725,96.0814857746
"2684",176409,4121447810,4496,29.2408305557,100.269283206
"2685",176411,4121447810,4489,29.2392166668,100.292266647
"2686",176415,4120792770,3473,29.2290994737,96.1933727321
"2687",176417,4120789110,4679,29.2310002734,84.3697570587
"2688",176421,4120794280,4291,29.2038066432,87.3915981401
"2689",176424,4080798920,3620,29.1968233295,82.947957047
"2690",176437,4121448540,4451,29.1170135733,90.33542365
"2691",176441,4120794060,4541,29.1019093034,85.0975166817
"2692",176443,4120794070,4605,29.0841692257,85.1899848598
"2693",176463,2121312380,1789,29.0235993262,52.231575094
"2694",176487,4120799780,4430,28.9256116405,90.4684786461
"2695",176499,4120799640,4476,28.8821381963,92.1513815216
"2696",176507,4120802890,5319,28.831952884,86.5223932374
"2697",176509,4120800680,5296,28.8321361402,87.5597488792
"2698",176519,4120799460,4446,28.8247965617,90.685460735
"2699",176523,4121452000,4450,28.8098835339,91.1439907859
"2700",176547,4121453080,4511,28.7890254794,90.8937358606
"2701",176549,4121452320,4616,28.7648349966,91.6748804985
"2702",176551,4121453300,3510,28.7754049059,96.5321517803
"2703",176579,4120809770,4643,28.6862564701,85.9532717729
"2704",176581,4120809170,4910,28.6917158703,83.8517956796
"2705",176598,4120805580,5127,28.6227338933,85.5097175774
"2706",176615,4120808360,5352,28.5321716585,85.6094381089
"2707",176618,4120808360,5278,28.494672918,85.6363736367
"2708",176621,4121457380,3330,28.5164261837,96.6985134489
"2709",176623,4120814430,4177,28.4990864042,87.4521798083
"2710",176628,4120816300,5188,28.4486088786,90.2574859674
"2711",176633,4121457710,4712,28.4005954954,89.0619343879
"2712",176637,4121457370,5346,28.3741943114,86.304883571
"2713",176641,4120818600,5212,28.3595479432,85.8756264299
"2714",176644,4121459900,4747,28.3299887498,91.9629319246
"2715",176646,4120824010,5167,28.3290965196,85.8694591293
"2716",176648,4120819970,4426,28.326930853,89.4297742244
"2717",176653,4120824010,5067,28.3160860374,85.8403902731
"2718",176662,4120823480,4510,28.276086342,90.7337892422
"2719",176664,4120820990,4422,28.2580591794,89.3411127913
"2720",176665,4121459890,5126,28.2375301812,90.1042329333
"2721",176668,4121459520,4921,28.2301751117,89.8875951636
"2722",176677,4121460550,5094,28.1970899984,86.5816580839
"2723",176692,4120828530,4954,28.1142336799,87.6527366852
"2724",176695,4080841640,4705,28.1011135782,91.9426228403
"2725",176696,4120823820,5165,28.0907007578,90.7882369925
"2726",176697,4121462240,4369,28.1064949517,90.2474635161
"2727",176701,4120830810,4631,28.0586329462,91.9392641745
"2728",176706,4121462870,5148,28.0256184689,88.7106015701
"2729",176711,4121462870,5303,27.9916464357,88.8142624668
"2730",176716,4120829940,4576,27.9589713789,89.3967697599
"2731",176718,4120829940,4572,27.9413351356,89.3886051553
"2732",176723,4121465770,3612,27.910549405,99.9488181509
"2733",176724,4120833540,4452,27.9021315646,91.8963664156
"2734",176725,4121467150,5059,27.8905319544,90.2897088311
"2735",176729,4121465200,4550,27.8614787495,86.4760518263
"2736",176733,4120834350,4638,27.84158284,91.8918954433
"2737",176734,4120835310,3541,27.8246877398,99.9853962527
"2738",176751,4120843940,1533,27.6023616377,85.1572442124
"2739",176769,4090847840,1976,27.4419670101,103.524120093
"2740",176770,4050805930,3172,27.3910768319,103.294103193
"2741",176785,4120853280,1916,27.2297915022,103.654526137
"2742",176802,4120079080,3078,26.9771299419,100.16347633
"2743",176816,4120064980,2438,26.8792586614,100.133742578
"2744",176817,4120864330,2181,26.8682446215,104.152045958
"2745",176823,4121478950,2378,26.8240783757,100.207662804
"2746",176828,4120064980,2779,26.754444644,100.104948448
"2747",176836,4121480490,2567,26.7267886094,100.803340199
"2748",176838,4121481530,2487,26.6909936985,103.303684596
"2749",176856,4120874530,2110,26.4964696342,100.738722706
"2750",176862,4080887710,2186,26.4899057784,99.9317870787
"2751",176866,4121485370,2279,26.4662364715,103.564809176
"2752",176881,4120883580,1810,26.3540658678,101.98346873
"2753",176892,4121487110,2130,26.2819352013,99.965539548
"2754",176903,4121487040,1954,26.169330666,104.106682386
"2755",176916,4120889210,2050,26.1618166784,99.9423002543
"2756",176921,4121488210,1561,26.1330110976,101.680138507
"2757",176922,4090888750,2019,26.1116180395,103.897209838
"2758",176932,4090897150,2211,26.0259620326,102.448245274
"2759",176934,4121489660,1965,26.0157870355,100.04133774
"2760",176937,4120888870,2146,25.9692944858,103.922306099
"2761",176947,4120065650,2092,25.9378771094,104.022383578
"2762",176953,4121490680,1803,25.8949268754,100.415088415
"2763",176959,4121491450,2555,25.8700853443,99.2794717791
"2764",176962,4121490680,1824,25.8349731131,100.36643203
"2765",176969,4120898750,1543,25.8060346031,100.507232132
"2766",176970,4120901280,1982,25.8189114667,103.869860809
"2767",176974,4090907160,1986,25.7783771121,103.914393782
"2768",176983,4121493950,1628,25.6734235631,100.652191513
"2769",176994,4120903770,2052,25.6411688077,104.070270724
"2770",176995,4121493850,1954,25.6435160322,100.728597408
"2771",176999,4121494210,2172,25.5988555686,103.108932879
"2772",177001,4121495360,1903,25.5899703626,103.710393074
"2773",177005,4121495540,1968,25.5556099595,100.676152774
"2774",177008,4121494920,2003,25.5438698626,100.603444224
"2775",177009,4121495540,2001,25.5414367687,100.763108557
"2776",177010,4121495630,1892,25.5187087124,101.188105663
"2777",177022,4090911730,1916,25.4508814567,103.749156488
"2778",177024,4121497610,1975,25.4427476554,100.604793028
"2779",177029,4121497790,1780,25.39954171,100.18451822
"2780",177030,4120914170,1911,25.4069583307,103.089236466
"2781",177053,4121499820,1736,25.2700859607,102.190852238
"2782",177058,4121500400,1783,25.2619624551,99.2102671645
"2783",177059,4120917470,1908,25.2335989349,101.152767589
"2784",177061,4120917600,2331,25.2229782192,99.0356867013
"2785",177062,4120919650,1903,25.2370384563,101.400924619
"2786",177070,4090920090,1850,25.1853734823,103.844508569
"2787",177077,4120924340,1959,25.1439139478,103.609500374
"2788",177079,4080930360,1959,25.1657456485,102.81108022
"2789",177084,4120920200,1851,25.1404193714,103.716849835
"2790",177106,4120922690,2048,25.0297328603,102.926979458
"2791",177114,4120923750,1571,25.0076344653,103.311408933
"2792",177126,4121503150,1864,24.9531848993,103.643636576
"2793",177136,4120927610,1875,24.927623442,104.005729905
"2794",177141,4120926390,1860,24.8925279208,103.046233328
"2795",177155,4121505400,2013,24.8515826254,103.779595255
"2796",177161,4121504890,1908,24.8394130411,103.451644049
"2797",177177,4121505070,1871,24.7798926312,104.109662212
"2798",177182,4121506080,1714,24.7684500827,103.308980562
"2799",177199,4120934240,1859,24.71233915,103.702273707
"2800",177206,4120935990,1824,24.6940709883,103.824072772
"2801",177222,4060972010,1848,24.6632833061,99.2077481087
"2802",177223,4121507600,1852,24.6428833643,103.920345474
"2803",177235,4121508170,1945,24.6188511269,102.371869109
"2804",177240,4121508560,1791,24.5925947443,103.809446104
"2805",177243,4120934370,1947,24.5733064702,102.682686613
"2806",177260,4100941560,1808,24.5289375439,98.8132163871
"2807",177267,4080941750,1574,24.4310589736,103.532959023
"2808",177273,4120942330,1648,24.4137071335,102.516206835
"2809",177281,4090943830,1682,24.3591080109,102.595607805
"2810",177388,4120964720,1544,23.7421182286,102.686389137
"2811",177390,4120075580,1505,23.7317056103,104.078250847
"2812",177395,4121519330,1739,23.7130537837,100.059036031
"2813",177396,4120961830,1536,23.718052147,104.315307447
"2814",177418,4121520710,1520,23.6403218,104.371089891
"2815",177479,4090977840,1632,23.3508442419,103.545740271
"2816",177894,4121537690,1526,22.1462565659,99.423049766
"2817",179379,1120080780,2188,12.9634343413,24.2748410444
"2818",179548,1121926360,1788,11.9804062075,37.6104034244
"2819",179628,4121144960,2077,11.4343919658,76.5927169879
"2820",179632,4121144500,2152,11.4299398544,76.651972986
"2821",179640,4121144960,2090,11.3963266967,76.556517752
"2822",179643,4071145720,2225,11.3668068816,76.5709457135
"2823",179651,4121596310,1980,11.3441906636,76.6116997271
"2824",179652,4121596310,1982,11.3145012905,76.6027252578
"2825",179664,4020024190,2273,11.2512744713,76.542419772
"2826",179702,1120790690,2350,10.8943734119,37.2334982841
"2827",179788,4121598960,1594,10.1202917734,77.143302413
"2828",179863,1120849020,2026,9.42619374654,41.9517776952
"2829",179868,1121969090,2008,9.40454673843,42.004004654
"2830",179910,1120857200,2555,9.15531699532,38.9361597034
"2831",179916,1120857390,2452,9.07008258056,38.9784316149
"2832",179917,1121975220,2589,9.06803360736,38.6329711943
"2833",179930,1120868780,2417,8.94751047853,39.0020882426
"2834",179937,1120869670,1931,8.83332588316,39.0487886405
"2835",179938,1121977450,2833,8.84240207595,38.0115250065
"2836",179943,1120866870,1890,8.80307479265,39.0842709329
"2837",179944,1121982250,2878,8.79427637648,37.8977900444
"2838",179950,1120869150,1889,8.76569885662,38.9723400147
"2839",179956,1120869150,1870,8.76332004882,38.9918696578
"2840",180016,1090884160,1592,8.43237550901,38.9675530018
"2841",180019,1080884670,1593,8.3860245598,38.9555681167
"2842",180022,1120884670,1593,8.39186855194,38.9983996135
"2843",180024,1120884660,1594,8.36276511271,38.9488588993
"2844",180025,1120884670,1588,8.37973531157,39.0167250231
"2845",180093,1030040260,2877,7.95334220571,38.0751140145
"2846",180108,1100901930,1822,7.88709968747,38.3872960799
"2847",180125,1121996960,1832,7.77969182087,38.3946672454
"2848",180126,1090915460,1859,7.78319679356,38.3606538218
"2849",180186,1120921210,1892,7.48967334583,38.0404059637
"2850",180234,1120937450,1552,7.0957621156,38.0913091798
"2851",180395,1060909040,2236,6.19469928081,10.4533359446
"2852",180651,5120641670,1605,0.474909678869,99.6624207405
"2853",180664,1122080540,2186,0.280658709033,35.3358373051
"2854",180675,1120067860,1510,0.058841596845,36.1485289057
"2855",180685,1121144350,1653,-0.0567430343217,36.0653708833
"2856",180693,1120055840,2325,-0.159236427274,36.4400275217
"2857",180740,1121161870,1883,-0.81257813772,36.2777118399
"2858",180741,1081164400,2041,-0.819061066736,36.8391765192
"2859",180765,1122092540,1612,-1.21492286202,29.01232783
"2860",180766,1122092540,1614,-1.22553975698,29.0252899219
"2861",180767,1122093060,1793,-1.21866833512,29.721862821
"2862",180769,1121172340,1706,-1.26055223386,29.0280871677
"2863",180772,1121172340,1712,-1.28131135553,29.0039302097
"2864",180779,1121176780,1893,-1.33848763824,29.7878297874
"2865",180817,5050004800,2003,-1.70269122752,101.41230768
"2866",180948,1120079130,2222,-2.91276118106,35.8406400659
"2867",180949,1121209900,2152,-2.90632246205,29.4789429287
"2868",180974,1101210680,1588,-3.00253987845,34.9980744934
"2869",180978,1081209390,1591,-3.0264697749,35.0416152638
"2870",181002,1121214760,2146,-3.22723694599,29.0193261022
"2871",181059,5080186400,1764,-3.85531284665,136.431950858
"2872",181066,1121226710,1930,-3.89960789246,35.4660359065
"2873",181069,5120186120,3142,-3.92750924174,137.781249084
"2874",181094,5120660480,3319,-4.13759149245,138.669818755
"2875",181108,1122116790,1986,-4.18437639307,35.3832540356
"2876",181149,1121236230,1607,-4.3660585367,35.1007779076
"2877",181152,1121236230,1606,-4.38859175896,35.0761840936
"2878",181153,1121237250,1535,-4.40541454182,35.296877891
"2879",181156,1121237250,1537,-4.4163564277,35.2864854985
"2880",181166,1120053780,1562,-4.52196944179,34.9373123188
"2881",181182,1121248750,1663,-4.79428084954,35.9466820128
"2882",181195,5120194690,2306,-5.00157682789,141.316853366
"2883",181199,1122122710,1565,-5.01590789855,34.8623833421
"2884",181233,5120665900,2394,-5.88532494102,143.606481248
"2885",181508,5120211620,1710,-7.49887308443,146.962144998
"2886",181667,1121304370,1588,-8.3991680521,31.9787326904
"2887",181676,1121308500,1821,-8.52110958247,35.2168118313
"2888",181677,1121308500,1837,-8.5252733556,35.1584111086
"2889",181678,1121306890,1730,-8.52262642986,31.6391466688
"2890",181679,1122147330,1837,-8.54124171368,35.1033836713
"2891",181709,1121320560,2071,-9.00797266125,33.5532037143
"2892",181715,1122152820,1842,-9.1878579784,34.7741817738
"2893",181943,1122179580,1705,-12.79272578,15.9070047106
"2894",182120,1122197580,1972,-14.9545676909,13.3703335284
"2895",182632,1122230250,1545,-18.7583771864,32.753951451
"2896",182718,1121510860,1515,-19.8725673293,46.9692816057
"2897",183210,1121595510,1846,-25.663178332,30.004605676
"2898",183216,1121597400,1515,-25.7917425647,29.5593966132
"2899",183234,1081596570,1505,-25.9296500914,29.2999839833
"2900",183235,1122275430,1679,-25.8955427287,29.8699374735
"2901",183236,1122275430,1668,-25.9143904871,29.9132325927
"2902",183240,1122275410,1580,-25.937993099,29.344352251
"2903",183241,1122275410,1536,-25.9348148684,29.17379749
"2904",183242,1061593770,1530,-25.9734376943,30.0678086724
"2905",183246,1121601470,1567,-25.9828467648,26.9607585961
"2906",183248,1121599780,1572,-26.0185656626,29.1979692918
"2907",183249,1121599200,1607,-26.0656340188,29.6100576446
"2908",183251,1101601430,1520,-26.0570022248,26.7768668408
"2909",183258,1121602040,1509,-26.1215557572,26.3559943103
"2910",183264,1091601780,1509,-26.1448265089,26.8285598887
"2911",183269,1121601260,1659,-26.1764038824,30.0035723749
"2912",183272,1051616230,1680,-26.2049076798,27.7840402726
"2913",183284,1121603150,1576,-26.2530571958,28.5320837631
"2914",183290,1121603060,1684,-26.2794542897,30.2686018902
"2915",183292,1121601620,1568,-26.2881317183,29.1877866148
"2916",183295,1071606280,1631,-26.2985985814,28.5323368558
"2917",183302,1122277080,1665,-26.3287282934,30.265028324
"2918",183303,1091603550,1663,-26.3408683386,30.3070577454
"2919",183306,1111604050,1632,-26.3470117715,28.3190708297
"2920",183307,1121603550,1660,-26.3403348648,30.333577398
"2921",183309,1121603550,1660,-26.3515270921,30.3593059743
"2922",183312,1121604050,1560,-26.3619807992,28.2946765571
"2923",183314,1121604050,1592,-26.3603244016,28.3314776393
"2924",183315,1122277080,1698,-26.3758129126,30.212151321
"2925",183316,1121603550,1670,-26.3785989254,30.2869394297
"2926",183317,1121603550,1671,-26.3843181243,30.3447564365
"2927",183321,1121603550,1675,-26.3944691931,30.242685637
"2928",183325,1121603550,1673,-26.4130625893,30.2742168196
"2929",183328,1121603550,1674,-26.4303254272,30.2541638742
"2930",183329,1121603550,1685,-26.4251709186,30.2408269648
"2931",183333,1121603720,1587,-26.4419133098,29.2184989317
"2932",183339,1122277700,1660,-26.4683648028,30.1637916198
"2933",183340,1122277780,1667,-26.4586366584,29.9223759425
"2934",183341,1122277760,1595,-26.4883562886,30.3593525829
"2935",183346,1121603720,1636,-26.5010903378,29.250807643
"2936",183348,1081604940,1554,-26.4913391162,30.6020016014
"2937",183354,1121605200,1575,-26.5419841063,29.1352415879
"2938",183361,1121605460,1569,-26.5634009832,28.9939955837
"2939",183364,1122278850,1729,-26.606089618,29.9790404044
"2940",183399,1071607830,1581,-26.8068583594,29.8449047339
"2941",183404,1121608690,1503,-26.8336906775,28.3154602323
"2942",183432,1121608890,1608,-27.0315102632,29.5671415077
"2943",183610,1121618540,1686,-27.9957785959,28.5820925934
"2944",183612,1121618880,1663,-27.996968202,28.7468013041
"2945",183658,1071612970,1629,-28.2341008168,28.3744539256
"2946",183662,1091621150,1647,-28.2608660449,28.311496028
"2947",183719,1122286280,1860,-28.6788745849,28.8577321802
"2948",183851,1122288450,1553,-29.2353262951,27.2220421209
"2949",183871,1121632370,1515,-29.3475542669,27.1295336097
"2950",184900,5120606940,1595,-36.8788417847,147.296920431
"2951",271961,9120108400,1519,69.1327424646,-30.1204527135
"2952",304583,8120370210,1515,68.2102252795,-150.880782982
"2953",313966,9090112110,1504,67.9397304735,-48.1169775322
"2954",390296,9120121490,1512,66.3781335085,-48.4872461485
"2955",391039,9120121490,1708,66.3675044087,-48.3753675827
"2956",395220,9120165610,1767,66.2744534683,-48.322870524
"2957",397515,9120165590,1554,66.2267177234,-48.4559724532
"2958",397656,9120165690,1550,66.2263873854,-48.5114680733
"2959",398113,9120119930,1533,66.211117996,-48.9989595386
"2960",399158,9120122240,1725,66.1908955883,-49.0285283739
"2961",399389,9120122240,1812,66.1818921555,-49.063536125
"2962",400647,9120165780,1721,66.158286373,-49.116743056
"2963",427380,9120125360,1500,65.5415146943,-49.0125078599
"2964",429281,9120125500,1562,65.5022793595,-48.7899522364
"2965",447598,8120182400,1634,65.0739612012,-132.301439526
"2966",459360,8120180590,1613,64.8327707042,-133.990126424
"2967",461456,8120403390,1680,64.7902684614,-132.313733551
"2968",471673,8090185660,1608,64.5694716797,-133.814569509
"2969",475337,8120406360,1540,64.4802939156,-138.594049627
"2970",476645,8120406360,1561,64.455421535,-138.725802803
"2971",477229,8120193430,1621,64.4405951137,-128.269218439
"2972",477573,8120407800,1643,64.4359757671,-128.448535347
"2973",477951,8090192830,1616,64.426072378,-128.460971157
"2974",478140,8120407550,1768,64.4244939952,-130.791173909
"2975",479074,8120408400,1533,64.3997595456,-131.00995584
"2976",479560,8120408710,1593,64.3911701924,-131.242496833
"2977",480026,8120199770,1521,64.3779955703,-128.324026451
"2978",481389,8120198610,1582,64.343656444,-127.959963799
"2979",484953,8120199770,1675,64.258890386,-128.100007145
"2980",490289,8080201470,1539,64.1247771097,-131.441181314
"2981",493075,8120203840,1547,64.0593828116,-127.772955079
"2982",506566,8120415650,1676,63.7067594212,-128.330987754
"2983",511186,8120210740,1620,63.5828883304,-131.572073301
"2984",511990,8080217830,1585,63.5636184658,-130.828350679
"2985",515442,8120417720,1811,63.4689976692,-144.487577185
"2986",516727,8120416440,1627,63.4307383259,-129.725389009
"2987",516806,8060194580,1626,63.4300674331,-129.695040843
"2988",517004,8060194580,1624,63.422962115,-129.708431278
"2989",517240,8120418130,1524,63.4212724161,-130.222359901
"2990",517241,8060194580,1626,63.421730776,-129.694467795
"2991",517349,8120416440,1668,63.4142490236,-129.896698078
"2992",517368,8120218310,1678,63.4179622296,-128.387591432
"2993",518789,8120418700,1572,63.3821823415,-129.704279131
"2994",519452,8120219260,1606,63.3614297192,-127.759920336
"2995",520822,8090216320,1805,63.3227313905,-128.730824062
"2996",521623,8120219260,1609,63.3004306451,-127.568419039
"2997",521965,8120218860,1613,63.2900084391,-130.123268068
"2998",524748,8120218990,1565,63.215619278,-128.300540046
"2999",527599,8120226400,1531,63.1407989625,-130.558113413
"3000",527829,8120218460,1561,63.1354971008,-135.677655141
"3001",528138,8030005510,1623,63.1273846424,-135.746697315
"3002",528530,8120420070,1674,63.1169733855,-129.852533896
"3003",529233,8120224270,1500,63.096294085,-129.382665195
"3004",529479,8030009560,1661,63.0926228442,-129.851395678
"3005",529857,8120420070,1523,63.0779964605,-129.613305865
"3006",532498,8120421080,1512,63.0127898287,-128.876502253
"3007",535716,8120422790,1527,62.9382352251,-129.974259715
"3008",537492,8120422870,1570,62.8967343636,-128.40503293
"3009",537525,8120230540,1626,62.8965782331,-128.579458479
"3010",537609,8120225440,1736,62.8922790851,-127.224301451
"3011",538053,8120422790,1516,62.8807986716,-130.225970833
"3012",541529,8120229020,1905,62.7930061498,-127.565851547
"3013",541589,8120229020,1696,62.7916356398,-127.631341228
"3014",541811,8120229020,1767,62.7831963654,-127.632825495
"3015",548819,8120233360,1684,62.5933650984,-128.229026119
"3016",549114,8120239050,1707,62.5872034208,-127.382794334
"3017",550402,8030009560,1844,62.555752216,-127.301990398
"3018",550630,8120237740,1592,62.551953721,-128.618207299
"3019",552322,8120426350,1890,62.5035776285,-127.249353934
"3020",552480,8120239170,1820,62.5004677823,-127.336318965
"3021",552546,8120236460,1554,62.4951728302,-134.643755155
"3022",552561,8120239170,1632,62.4966870791,-127.373996262
"3023",553315,8120426080,1559,62.4762948649,-133.074848853
"3024",554393,8120238680,1521,62.4433842554,-134.510217372
"3025",556876,8090238000,1652,62.3742147283,-134.366966037
"3026",557790,8120426130,1660,62.3488569459,-126.45365546
"3027",558883,8120427360,1635,62.3157525356,-134.447747072
"3028",558884,8090244950,1662,62.3165334523,-134.417799441
"3029",559051,8120246090,1527,62.3136876373,-132.627704443
"3030",559372,8120244020,1534,62.3051632157,-144.468502254
"3031",559584,8120428610,1803,62.2979130809,-126.438005657
"3032",560771,8120244020,1530,62.2625220868,-144.416605264
"3033",560905,8120245900,1640,62.2610446068,-134.116097053
"3034",560906,8120245240,1640,62.2609855952,-131.915332677
"3035",561420,8120239910,1670,62.2446186704,-148.626191457
"3036",561473,8120241810,1836,62.2446785873,-128.007482509
"3037",561535,8120242000,1720,62.2418977015,-128.136161528
"3038",561551,8120241810,1514,62.2441863644,-127.960373368
"3039",562163,8120427220,1550,62.2248342143,-128.88684286
"3040",562437,8120427220,1610,62.2172264576,-128.89475735
"3041",563112,8120429160,1783,62.1964151446,-129.408470138
"3042",564131,8120428040,1675,62.168177818,-128.208540969
"3043",564164,8120243280,1624,62.1669902516,-148.468900519
"3044",564292,8120429160,1551,62.1659826382,-129.419598087
"3045",564328,8120243200,1586,62.1616580973,-148.418275256
"3046",565069,8120428040,1749,62.1475161105,-128.151475629
"3047",565161,8120243470,1663,62.1444123817,-127.767369145
"3048",565370,8120243130,2029,62.1338013118,-144.722513613
"3049",565389,8090240430,1532,62.1335450528,-149.217851632
"3050",565563,8120243470,1749,62.1302481011,-127.713266003
"3051",566175,8090244140,1677,62.1111727045,-144.545974787
"3052",566249,8120429020,1933,62.1102786784,-144.560616613
"3053",566706,8120430260,1659,62.0993627061,-128.149258597
"3054",567553,8120429440,1902,62.0748622048,-143.364120845
"3055",568339,8090253470,1797,62.0549646165,-144.615525452
"3056",568419,8080246020,1625,62.0508491779,-141.299074348
"3057",569576,8120245910,1549,62.0205068044,-133.729417134
"3058",571492,8090244420,1584,61.9779176248,-143.113052354
"3059",573898,8120429390,1714,61.906174868,-143.031308623
"3060",573990,8120250050,1978,61.906835446,-143.324867183
"3061",574290,8120430850,1680,61.8994392892,-127.675281634
"3062",575240,8120252950,1705,61.8766467899,-128.972831784
"3063",575547,8120431100,1652,61.8664457352,-129.076521389
"3064",576403,8050270510,1717,61.8454011092,-127.868303267
"3065",576604,8120431490,2005,61.8384731276,-143.393457096
"3066",577360,8120250810,1812,61.8205244464,-127.546743244
"3067",577441,8120250810,1688,61.8192368127,-127.341950234
"3068",577493,8120250810,1548,61.8178209511,-127.306656899
"3069",577557,8120432520,1783,61.8161337443,-127.694827631
"3070",579968,8120254960,1505,61.7543532969,-130.154294786
"3071",580344,8120254070,1584,61.7426424944,-147.218142042
"3072",581844,8120255250,1544,61.7078973713,-133.273368799
"3073",582723,8120260340,1581,61.6853238952,-126.471009884
"3074",583455,8030000010,1636,61.6684287874,-153.015918229
"3075",584781,8030000010,1583,61.633409525,-153.029552484
"3076",586107,8120257370,1710,61.5933011056,-127.642947516
"3077",588058,8120260440,1816,61.5446026198,-127.68831693
"3078",588447,8120260440,1791,61.5340456733,-127.683704642
"3079",589701,8080256670,2047,61.498057336,-141.329139713
"3080",591406,8060252130,1795,61.4527000412,-138.128542488
"3081",597823,8120436180,1751,61.281696853,-137.963746188
"3082",598359,8120436550,1510,61.2675187652,-137.878056085
"3083",599005,8120266080,1816,61.2514364584,-140.291095518
"3084",599476,8070260480,1501,61.2369939643,-143.569566013
"3085",599794,8120436540,1541,61.2277589704,-138.187035661
"3086",601245,8120266000,1627,61.1893683785,-137.22760513
"3087",604747,8050000810,1511,61.0989343565,-143.873352684
"3088",605907,8120438320,1573,61.0627901647,-130.730363857
"3089",606422,8120438830,1980,61.0534454906,-139.771232482
"3090",606541,8120438830,1974,61.0431906767,-139.790454817
"3091",610547,8060252130,1940,60.9463991433,-138.897615405
"3092",610651,8120272090,1676,60.9424160736,-137.330025495
"3093",613330,8120439650,1560,60.8719067052,-128.225521518
"3094",615439,8120275430,1921,60.814130762,-140.452493477
"3095",616856,8120276190,1604,60.7807903566,-139.132498165
"3096",617197,8120276190,1830,60.7714735154,-139.240287511
"3097",618716,8120275440,1513,60.7261983207,-136.710783536
"3098",621550,8120276080,1699,60.6549472447,-138.302982569
"3099",622755,8120277010,1576,60.6231493038,-132.335082889
"3100",628957,8120281950,1652,60.4538575035,-136.511059553
"3101",630060,8120444520,1598,60.4277548481,-135.556655137
"3102",630794,8120277450,1667,60.4096597489,-135.503026839
"3103",635923,8120282810,1548,60.2756964023,-135.909227779
"3104",636104,8120445620,1794,60.2705076898,-135.486606782
"3105",637101,8120284580,1559,60.2417992885,-136.431664525
"3106",637477,8120288430,1544,60.2344767918,-136.71020718
"3107",639315,8120288710,1541,60.1894828935,-130.558122295
"3108",639454,8120446250,1639,60.1818207614,-136.463886887
"3109",639929,8120446250,1658,60.1678515789,-136.452635781
"3110",641357,8080282310,1545,60.1343301015,-136.463527459
"3111",642289,8120285530,1887,60.1132124092,-135.814497259
"3112",642325,8120285620,1641,60.1130885191,-136.362718733
"3113",643153,8120446680,1559,60.0939102038,-135.387421988
"3114",643452,8120446760,1739,60.0876525879,-135.75770039
"3115",643920,8120448390,1606,60.077024206,-136.512327839
"3116",644386,8120447750,1753,60.0643833395,-135.761190207
"3117",644515,8120447750,1637,60.0616067633,-135.753145779
"3118",644623,8120285620,1625,60.0568090411,-136.450781953
"3119",644979,8120285620,1659,60.0486849151,-136.461037022
"3120",645039,8120285620,1650,60.0484880442,-136.447465499
"3121",645040,8120285620,1546,60.0488977485,-136.407370329
"3122",645164,8120285620,1651,60.0437109458,-136.449044323
"3123",645453,8120288610,1568,60.0389632914,-136.807032767
"3124",645499,8120287830,1592,60.0348418544,-136.077259072
"3125",645500,8120447750,1666,60.0360201642,-135.733660319
"3126",645955,8120447560,1661,60.0283750829,-135.822280182
"3127",646339,8120447750,1694,60.0164655514,-135.74869406
"3128",646356,8120448260,1588,60.0181797286,-136.379850937
"3129",647579,8020000010,1554,59.9880698248,-136.409432983
"3130",647750,8120448060,1602,59.9818532517,-135.949788417
"3131",648605,8120447900,1646,59.9611235058,-136.132727717
"3132",649710,8120447900,1519,59.9325702645,-136.17379339
"3133",649711,8120448970,1612,59.9317559914,-135.473847187
"3134",649785,8090287830,1523,59.9319399749,-136.184257953
"3135",651150,8120448260,1608,59.8998903826,-136.360428602
"3136",651995,8120448780,1506,59.8802266871,-135.901927461
"3137",652524,8120449350,1648,59.8668902969,-134.687512555
"3138",653120,8120449150,1582,59.8526276642,-136.237715888
"3139",654676,7120094190,1520,59.8164793455,-136.31183649
"3140",654946,8120294260,1512,59.8146390278,-134.443375133
"3141",655365,8120449150,1520,59.7974101845,-136.257124543
"3142",656680,8120449080,1642,59.7652713013,-133.335466947
"3143",657813,8120292820,1541,59.7372153469,-131.276032104
"3144",658126,8120449240,1573,59.7320097703,-133.036986388
"3145",658253,8120293490,1518,59.7287260545,-131.434247175
"3146",660285,8080294790,1714,59.6790009435,-133.051917759
"3147",660325,8070287840,1665,59.6772462288,-134.59722645
"3148",661559,8120450170,1506,59.6450284542,-134.937897275
"3149",663031,8120450630,1579,59.6069523377,-133.198055438
"3150",663825,8120299770,1521,59.5882836767,-130.85033245
"3151",663955,8120450670,1756,59.5859741009,-129.971476352
"3152",666528,8120450980,1516,59.5219600385,-134.682160385
"3153",666610,8120450980,1511,59.5191539482,-134.690307932
"3154",669534,7120889130,1616,59.4432140492,-132.475700512
"3155",669672,8070297000,1508,59.4348525787,-130.410165055
"3156",670377,8120300330,1556,59.4201636363,-134.581570044
"3157",672713,8120299610,1557,59.3550480172,-131.710271247
"3158",672742,8120451560,1504,59.3558064116,-131.673587314
