lakeID	dateTime	localTZ	daylightSavings	wtr0.5	wtr2.0	wtr4.0	wtr6.0	wtr7.0
Sky	2016-10-14 21:43:00	Mountain	yes	0.992	NA	NA	NA	1.035
Sky	2016-10-14 22:13:00	Mountain	yes	1.035	NA	NA	NA	1.013
Sky	2016-10-14 22:43:00	Mountain	yes	0.981	NA	NA	NA	1.003
Sky	2016-10-14 23:13:00	Mountain	yes	0.992	NA	NA	NA	1.003
Sky	2016-10-14 23:43:00	Mountain	yes	0.97	NA	NA	NA	0.938
Sky	2016-10-15 00:13:00	Mountain	yes	0.949	NA	NA	NA	0.97
Sky	2016-10-15 00:43:00	Mountain	yes	0.97	NA	NA	NA	0.959
Sky	2016-10-15 01:13:00	Mountain	yes	0.949	NA	NA	NA	0.938
Sky	2016-10-15 01:43:00	Mountain	yes	0.916	NA	NA	NA	0.959
Sky	2016-10-15 02:13:00	Mountain	yes	0.938	NA	NA	NA	0.895
Sky	2016-10-15 02:43:00	Mountain	yes	0.905	NA	NA	NA	0.906
Sky	2016-10-15 03:13:00	Mountain	yes	0.873	NA	NA	NA	0.895
Sky	2016-10-15 03:43:00	Mountain	yes	0.873	NA	NA	NA	0.841
Sky	2016-10-15 04:13:00	Mountain	yes	0.862	NA	NA	NA	0.862
Sky	2016-10-15 04:43:00	Mountain	yes	0.851	NA	NA	NA	0.884
Sky	2016-10-15 05:13:00	Mountain	yes	0.851	NA	NA	NA	0.841
Sky	2016-10-15 05:43:00	Mountain	yes	0.873	NA	NA	NA	0.841
Sky	2016-10-15 06:13:00	Mountain	yes	0.851	NA	NA	NA	0.852
Sky	2016-10-15 06:43:00	Mountain	yes	0.808	NA	NA	NA	0.852
Sky	2016-10-15 07:13:00	Mountain	yes	0.83	NA	NA	NA	0.808
Sky	2016-10-15 07:43:00	Mountain	yes	0.862	NA	NA	NA	0.841
Sky	2016-10-15 08:13:00	Mountain	yes	0.873	NA	NA	NA	0.841
Sky	2016-10-15 08:43:00	Mountain	yes	0.808	NA	NA	NA	0.841
Sky	2016-10-15 09:13:00	Mountain	yes	0.873	NA	NA	NA	0.798
Sky	2016-10-15 09:43:00	Mountain	yes	0.862	NA	NA	NA	0.841
Sky	2016-10-15 10:13:00	Mountain	yes	0.884	NA	NA	NA	0.841
Sky	2016-10-15 10:43:00	Mountain	yes	1.154	NA	NA	NA	0.852
Sky	2016-10-15 11:13:00	Mountain	yes	1.035	NA	NA	NA	0.916
Sky	2016-10-15 11:43:00	Mountain	yes	1.024	NA	NA	NA	0.959
Sky	2016-10-15 12:13:00	Mountain	yes	1.035	NA	NA	NA	0.959
Sky	2016-10-15 12:43:00	Mountain	yes	1.121	NA	NA	NA	0.992
Sky	2016-10-15 13:13:00	Mountain	yes	1.057	NA	NA	NA	1.035
Sky	2016-10-15 13:43:00	Mountain	yes	1.1	NA	NA	NA	1.035
Sky	2016-10-15 14:13:00	Mountain	yes	1.078	NA	NA	NA	1.035
Sky	2016-10-15 14:43:00	Mountain	yes	1.283	NA	NA	NA	1.067
Sky	2016-10-15 15:13:00	Mountain	yes	1.208	NA	NA	NA	1.121
Sky	2016-10-15 15:43:00	Mountain	yes	1.326	NA	NA	NA	1.142
Sky	2016-10-15 16:13:00	Mountain	yes	1.175	NA	NA	NA	1.164
Sky	2016-10-15 16:43:00	Mountain	yes	1.186	NA	NA	NA	1.175
Sky	2016-10-15 17:13:00	Mountain	yes	1.197	NA	NA	NA	1.153
Sky	2016-10-15 17:43:00	Mountain	yes	1.175	NA	NA	NA	1.175
Sky	2016-10-15 18:13:00	Mountain	yes	1.143	NA	NA	NA	1.196
Sky	2016-10-15 18:43:00	Mountain	yes	1.175	NA	NA	NA	1.153
Sky	2016-10-15 19:13:00	Mountain	yes	1.175	NA	NA	NA	1.164
Sky	2016-10-15 19:43:00	Mountain	yes	1.143	NA	NA	NA	1.132
Sky	2016-10-15 20:13:00	Mountain	yes	1.165	NA	NA	NA	1.153
Sky	2016-10-15 20:43:00	Mountain	yes	1.132	NA	NA	NA	1.153
Sky	2016-10-15 21:13:00	Mountain	yes	1.154	NA	NA	NA	1.11
Sky	2016-10-15 21:43:00	Mountain	yes	1.132	NA	NA	NA	1.142
Sky	2016-10-15 22:13:00	Mountain	yes	1.121	NA	NA	NA	1.11
Sky	2016-10-15 22:43:00	Mountain	yes	1.132	NA	NA	NA	1.099
Sky	2016-10-15 23:13:00	Mountain	yes	1.132	NA	NA	NA	1.099
Sky	2016-10-15 23:43:00	Mountain	yes	1.1	NA	NA	NA	1.121
Sky	2016-10-16 00:13:00	Mountain	yes	1.068	NA	NA	NA	1.099
Sky	2016-10-16 00:43:00	Mountain	yes	1.057	NA	NA	NA	1.056
Sky	2016-10-16 01:13:00	Mountain	yes	1.046	NA	NA	NA	1.078
Sky	2016-10-16 01:43:00	Mountain	yes	1.068	NA	NA	NA	1.046
Sky	2016-10-16 02:13:00	Mountain	yes	1.024	NA	NA	NA	1.046
Sky	2016-10-16 02:43:00	Mountain	yes	1.046	NA	NA	NA	1.013
Sky	2016-10-16 03:13:00	Mountain	yes	1.024	NA	NA	NA	1.035
Sky	2016-10-16 03:43:00	Mountain	yes	1.003	NA	NA	NA	1.024
Sky	2016-10-16 04:13:00	Mountain	yes	1.046	NA	NA	NA	0.981
Sky	2016-10-16 04:43:00	Mountain	yes	0.96	NA	NA	NA	0.97
Sky	2016-10-16 05:13:00	Mountain	yes	0.96	NA	NA	NA	0.959
Sky	2016-10-16 05:43:00	Mountain	yes	0.949	NA	NA	NA	0.959
Sky	2016-10-16 06:13:00	Mountain	yes	0.938	NA	NA	NA	0.959
Sky	2016-10-16 06:43:00	Mountain	yes	0.96	NA	NA	NA	0.927
Sky	2016-10-16 07:13:00	Mountain	yes	0.905	NA	NA	NA	0.938
Sky	2016-10-16 07:43:00	Mountain	yes	0.895	NA	NA	NA	0.906
Sky	2016-10-16 08:13:00	Mountain	yes	0.873	NA	NA	NA	0.884
Sky	2016-10-16 08:43:00	Mountain	yes	0.895	NA	NA	NA	0.873
Sky	2016-10-16 09:13:00	Mountain	yes	0.895	NA	NA	NA	0.862
Sky	2016-10-16 09:43:00	Mountain	yes	0.873	NA	NA	NA	0.873
Sky	2016-10-16 10:13:00	Mountain	yes	0.862	NA	NA	NA	0.83
Sky	2016-10-16 10:43:00	Mountain	yes	1.035	NA	NA	NA	0.873
Sky	2016-10-16 11:13:00	Mountain	yes	0.949	NA	NA	NA	0.938
Sky	2016-10-16 11:43:00	Mountain	yes	1.024	NA	NA	NA	0.959
Sky	2016-10-16 12:13:00	Mountain	yes	1.143	NA	NA	NA	1.003
Sky	2016-10-16 12:43:00	Mountain	yes	1.218	NA	NA	NA	1.11
Sky	2016-10-16 13:13:00	Mountain	yes	1.208	NA	NA	NA	1.121
Sky	2016-10-16 13:43:00	Mountain	yes	1.208	NA	NA	NA	1.164
Sky	2016-10-16 14:13:00	Mountain	yes	1.326	NA	NA	NA	1.228
Sky	2016-10-16 14:43:00	Mountain	yes	1.39	NA	NA	NA	1.335
Sky	2016-10-16 15:13:00	Mountain	yes	1.486	NA	NA	NA	1.335
Sky	2016-10-16 15:43:00	Mountain	yes	1.476	NA	NA	NA	1.378
Sky	2016-10-16 16:13:00	Mountain	yes	1.401	NA	NA	NA	1.378
Sky	2016-10-16 16:43:00	Mountain	yes	1.433	NA	NA	NA	1.41
Sky	2016-10-16 17:13:00	Mountain	yes	1.358	NA	NA	NA	1.4
Sky	2016-10-16 17:43:00	Mountain	yes	1.39	NA	NA	NA	1.41
Sky	2016-10-16 18:13:00	Mountain	yes	1.379	NA	NA	NA	1.41
Sky	2016-10-16 18:43:00	Mountain	yes	1.379	NA	NA	NA	1.368
Sky	2016-10-16 19:13:00	Mountain	yes	1.379	NA	NA	NA	1.389
Sky	2016-10-16 19:43:00	Mountain	yes	1.369	NA	NA	NA	1.368
Sky	2016-10-16 20:13:00	Mountain	yes	1.347	NA	NA	NA	1.335
Sky	2016-10-16 20:43:00	Mountain	yes	1.379	NA	NA	NA	1.346
Sky	2016-10-16 21:13:00	Mountain	yes	1.326	NA	NA	NA	1.346
Sky	2016-10-16 21:43:00	Mountain	yes	1.326	NA	NA	NA	1.346
Sky	2016-10-16 22:13:00	Mountain	yes	1.347	NA	NA	NA	1.389
Sky	2016-10-16 22:43:00	Mountain	yes	1.315	NA	NA	NA	1.357
Sky	2016-10-16 23:13:00	Mountain	yes	1.315	NA	NA	NA	1.368
Sky	2016-10-16 23:43:00	Mountain	yes	1.294	NA	NA	NA	1.357
Sky	2016-10-17 00:13:00	Mountain	yes	1.304	NA	NA	NA	1.282
Sky	2016-10-17 00:43:00	Mountain	yes	1.272	NA	NA	NA	1.282
Sky	2016-10-17 01:13:00	Mountain	yes	1.229	NA	NA	NA	1.26
Sky	2016-10-17 01:43:00	Mountain	yes	1.24	NA	NA	NA	1.239
Sky	2016-10-17 02:13:00	Mountain	yes	1.197	NA	NA	NA	1.228
Sky	2016-10-17 02:43:00	Mountain	yes	1.218	NA	NA	NA	1.228
Sky	2016-10-17 03:13:00	Mountain	yes	1.186	NA	NA	NA	1.218
Sky	2016-10-17 03:43:00	Mountain	yes	1.165	NA	NA	NA	1.175
Sky	2016-10-17 04:13:00	Mountain	yes	1.186	NA	NA	NA	1.175
Sky	2016-10-17 04:43:00	Mountain	yes	1.165	NA	NA	NA	1.153
Sky	2016-10-17 05:13:00	Mountain	yes	1.175	NA	NA	NA	1.164
Sky	2016-10-17 05:43:00	Mountain	yes	1.165	NA	NA	NA	1.175
Sky	2016-10-17 06:13:00	Mountain	yes	1.121	NA	NA	NA	1.175
Sky	2016-10-17 06:43:00	Mountain	yes	1.143	NA	NA	NA	1.121
Sky	2016-10-17 07:13:00	Mountain	yes	1.121	NA	NA	NA	1.121
Sky	2016-10-17 07:43:00	Mountain	yes	1.121	NA	NA	NA	1.11
Sky	2016-10-17 08:13:00	Mountain	yes	1.111	NA	NA	NA	1.078
Sky	2016-10-17 08:43:00	Mountain	yes	1.111	NA	NA	NA	1.067
Sky	2016-10-17 09:13:00	Mountain	yes	1.111	NA	NA	NA	1.099
Sky	2016-10-17 09:43:00	Mountain	yes	1.111	NA	NA	NA	1.089
Sky	2016-10-17 10:13:00	Mountain	yes	1.089	NA	NA	NA	1.099
Sky	2016-10-17 10:43:00	Mountain	yes	1.121	NA	NA	NA	1.099
Sky	2016-10-17 11:13:00	Mountain	yes	1.089	NA	NA	NA	1.078
Sky	2016-10-17 11:43:00	Mountain	yes	1.089	NA	NA	NA	1.067
Sky	2016-10-17 12:13:00	Mountain	yes	1.1	NA	NA	NA	1.056
Sky	2016-10-17 12:43:00	Mountain	yes	1.1	NA	NA	NA	1.089
Sky	2016-10-17 13:13:00	Mountain	yes	1.1	NA	NA	NA	1.089
Sky	2016-10-17 13:43:00	Mountain	yes	1.089	NA	NA	NA	1.056
Sky	2016-10-17 14:13:00	Mountain	yes	1.057	NA	NA	NA	1.056
Sky	2016-10-17 14:43:00	Mountain	yes	1.057	NA	NA	NA	1.056
Sky	2016-10-17 15:13:00	Mountain	yes	1.024	NA	NA	NA	1.024
Sky	2016-10-17 15:43:00	Mountain	yes	0.97	NA	NA	NA	1.003
Sky	2016-10-17 16:13:00	Mountain	yes	0.992	NA	NA	NA	0.97
Sky	2016-10-17 16:43:00	Mountain	yes	0.949	NA	NA	NA	0.97
Sky	2016-10-17 17:13:00	Mountain	yes	0.927	NA	NA	NA	0.927
Sky	2016-10-17 17:43:00	Mountain	yes	0.884	NA	NA	NA	0.906
Sky	2016-10-17 18:13:00	Mountain	yes	0.884	NA	NA	NA	0.873
Sky	2016-10-17 18:43:00	Mountain	yes	0.851	NA	NA	NA	0.83
Sky	2016-10-17 19:13:00	Mountain	yes	0.808	NA	NA	NA	0.819
Sky	2016-10-17 19:43:00	Mountain	yes	0.786	NA	NA	NA	0.776
Sky	2016-10-17 20:13:00	Mountain	yes	0.797	NA	NA	NA	0.754
Sky	2016-10-17 20:43:00	Mountain	yes	0.743	NA	NA	NA	0.722
Sky	2016-10-17 21:13:00	Mountain	yes	0.699	NA	NA	NA	0.7
Sky	2016-10-17 21:43:00	Mountain	yes	0.699	NA	NA	NA	0.657
Sky	2016-10-17 22:13:00	Mountain	yes	0.634	NA	NA	NA	0.646
Sky	2016-10-17 22:43:00	Mountain	yes	0.656	NA	NA	NA	0.646
Sky	2016-10-17 23:13:00	Mountain	yes	0.612	NA	NA	NA	0.635
Sky	2016-10-17 23:43:00	Mountain	yes	0.591	NA	NA	NA	0.57
Sky	2016-10-18 00:13:00	Mountain	yes	0.503	NA	NA	NA	0.57
Sky	2016-10-18 00:43:00	Mountain	yes	0.503	NA	NA	NA	0.548
Sky	2016-10-18 01:13:00	Mountain	yes	0.503	NA	NA	NA	0.505
Sky	2016-10-18 01:43:00	Mountain	yes	0.493	NA	NA	NA	0.472
Sky	2016-10-18 02:13:00	Mountain	yes	0.46	NA	NA	NA	0.472
Sky	2016-10-18 02:43:00	Mountain	yes	0.427	NA	NA	NA	0.407
Sky	2016-10-18 03:13:00	Mountain	yes	0.405	NA	NA	NA	0.417
Sky	2016-10-18 03:43:00	Mountain	yes	0.416	NA	NA	NA	0.374
Sky	2016-10-18 04:13:00	Mountain	yes	0.361	NA	NA	NA	0.363
Sky	2016-10-18 04:43:00	Mountain	yes	0.307	NA	NA	NA	0.374
Sky	2016-10-18 05:13:00	Mountain	yes	0.34	NA	NA	NA	0.297
Sky	2016-10-18 05:43:00	Mountain	yes	0.296	NA	NA	NA	0.297
Sky	2016-10-18 06:13:00	Mountain	yes	0.274	NA	NA	NA	0.254
Sky	2016-10-18 06:43:00	Mountain	yes	0.241	NA	NA	NA	0.254
Sky	2016-10-18 07:13:00	Mountain	yes	0.252	NA	NA	NA	0.254
Sky	2016-10-18 07:43:00	Mountain	yes	0.219	NA	NA	NA	0.21
Sky	2016-10-18 08:13:00	Mountain	yes	0.175	NA	NA	NA	0.199
Sky	2016-10-18 08:43:00	Mountain	yes	0.186	NA	NA	NA	0.188
Sky	2016-10-18 09:13:00	Mountain	yes	0.186	NA	NA	NA	0.188
Sky	2016-10-18 09:43:00	Mountain	yes	0.175	NA	NA	NA	0.221
Sky	2016-10-18 10:13:00	Mountain	yes	0.23	NA	NA	NA	0.188
Sky	2016-10-18 10:43:00	Mountain	yes	0.219	NA	NA	NA	0.188
Sky	2016-10-18 11:13:00	Mountain	yes	0.263	NA	NA	NA	0.166
Sky	2016-10-18 11:43:00	Mountain	yes	0.208	NA	NA	NA	0.199
Sky	2016-10-18 12:13:00	Mountain	yes	0.274	NA	NA	NA	0.199
Sky	2016-10-18 12:43:00	Mountain	yes	0.285	NA	NA	NA	0.166
Sky	2016-10-18 13:13:00	Mountain	yes	0.318	NA	NA	NA	0.243
Sky	2016-10-18 13:43:00	Mountain	yes	0.46	NA	NA	NA	0.254
Sky	2016-10-18 14:13:00	Mountain	yes	0.318	NA	NA	NA	0.221
Sky	2016-10-18 14:43:00	Mountain	yes	0.329	NA	NA	NA	0.243
Sky	2016-10-18 15:13:00	Mountain	yes	0.307	NA	NA	NA	0.243
Sky	2016-10-18 15:43:00	Mountain	yes	0.427	NA	NA	NA	0.265
Sky	2016-10-18 16:13:00	Mountain	yes	0.383	NA	NA	NA	0.319
Sky	2016-10-18 16:43:00	Mountain	yes	0.372	NA	NA	NA	0.308
Sky	2016-10-18 17:13:00	Mountain	yes	0.35	NA	NA	NA	0.319
Sky	2016-10-18 17:43:00	Mountain	yes	0.274	NA	NA	NA	0.341
Sky	2016-10-18 18:13:00	Mountain	yes	0.263	NA	NA	NA	0.297
Sky	2016-10-18 18:43:00	Mountain	yes	0.285	NA	NA	NA	0.352
Sky	2016-10-18 19:13:00	Mountain	yes	0.241	NA	NA	NA	0.319
Sky	2016-10-18 19:43:00	Mountain	yes	0.307	NA	NA	NA	0.341
Sky	2016-10-18 20:13:00	Mountain	yes	0.35	NA	NA	NA	0.374
Sky	2016-10-18 20:43:00	Mountain	yes	0.285	NA	NA	NA	0.33
Sky	2016-10-18 21:13:00	Mountain	yes	0.329	NA	NA	NA	0.363
Sky	2016-10-18 21:43:00	Mountain	yes	0.296	NA	NA	NA	0.428
Sky	2016-10-18 22:13:00	Mountain	yes	0.296	NA	NA	NA	0.417
Sky	2016-10-18 22:43:00	Mountain	yes	0.307	NA	NA	NA	0.396
Sky	2016-10-18 23:13:00	Mountain	yes	0.307	NA	NA	NA	0.439
Sky	2016-10-18 23:43:00	Mountain	yes	0.307	NA	NA	NA	0.461
Sky	2016-10-19 00:13:00	Mountain	yes	0.307	NA	NA	NA	0.417
Sky	2016-10-19 00:43:00	Mountain	yes	0.296	NA	NA	NA	0.439
Sky	2016-10-19 01:13:00	Mountain	yes	0.285	NA	NA	NA	0.461
Sky	2016-10-19 01:43:00	Mountain	yes	0.307	NA	NA	NA	0.461
Sky	2016-10-19 02:13:00	Mountain	yes	0.296	NA	NA	NA	0.472
Sky	2016-10-19 02:43:00	Mountain	yes	0.296	NA	NA	NA	0.483
Sky	2016-10-19 03:13:00	Mountain	yes	0.307	NA	NA	NA	0.472
Sky	2016-10-19 03:43:00	Mountain	yes	0.285	NA	NA	NA	0.483
Sky	2016-10-19 04:13:00	Mountain	yes	0.307	NA	NA	NA	0.483
Sky	2016-10-19 04:43:00	Mountain	yes	0.274	NA	NA	NA	0.515
Sky	2016-10-19 05:13:00	Mountain	yes	0.285	NA	NA	NA	0.515
Sky	2016-10-19 05:43:00	Mountain	yes	0.285	NA	NA	NA	0.548
Sky	2016-10-19 06:13:00	Mountain	yes	0.307	NA	NA	NA	0.559
Sky	2016-10-19 06:43:00	Mountain	yes	0.307	NA	NA	NA	0.526
Sky	2016-10-19 07:13:00	Mountain	yes	0.329	NA	NA	NA	0.602
Sky	2016-10-19 07:43:00	Mountain	yes	0.329	NA	NA	NA	0.581
Sky	2016-10-19 08:13:00	Mountain	yes	0.35	NA	NA	NA	0.581
Sky	2016-10-19 08:43:00	Mountain	yes	0.416	NA	NA	NA	0.592
Sky	2016-10-19 09:13:00	Mountain	yes	0.427	NA	NA	NA	0.581
Sky	2016-10-19 09:43:00	Mountain	yes	0.46	NA	NA	NA	0.624
Sky	2016-10-19 10:13:00	Mountain	yes	0.449	NA	NA	NA	0.624
Sky	2016-10-19 10:43:00	Mountain	yes	0.493	NA	NA	NA	0.624
Sky	2016-10-19 11:13:00	Mountain	yes	0.514	NA	NA	NA	0.657
Sky	2016-10-19 11:43:00	Mountain	yes	0.525	NA	NA	NA	0.711
Sky	2016-10-19 12:13:00	Mountain	yes	0.536	NA	NA	NA	0.7
Sky	2016-10-19 12:43:00	Mountain	yes	0.58	NA	NA	NA	0.711
Sky	2016-10-19 13:13:00	Mountain	yes	0.591	NA	NA	NA	0.808
Sky	2016-10-19 13:43:00	Mountain	yes	0.514	NA	NA	NA	0.798
Sky	2016-10-19 14:13:00	Mountain	yes	0.569	NA	NA	NA	0.754
Sky	2016-10-19 14:43:00	Mountain	yes	0.525	NA	NA	NA	0.841
Sky	2016-10-19 15:13:00	Mountain	yes	0.503	NA	NA	NA	0.959
Sky	2016-10-19 15:43:00	Mountain	yes	0.525	NA	NA	NA	0.895
Sky	2016-10-19 16:13:00	Mountain	yes	0.514	NA	NA	NA	0.916
Sky	2016-10-19 16:43:00	Mountain	yes	0.482	NA	NA	NA	0.949
Sky	2016-10-19 17:13:00	Mountain	yes	0.493	NA	NA	NA	0.959
Sky	2016-10-19 17:43:00	Mountain	yes	0.405	NA	NA	NA	0.992
Sky	2016-10-19 18:13:00	Mountain	yes	0.449	NA	NA	NA	0.97
Sky	2016-10-19 18:43:00	Mountain	yes	0.438	NA	NA	NA	0.981
Sky	2016-10-19 19:13:00	Mountain	yes	0.383	NA	NA	NA	0.959
Sky	2016-10-19 19:43:00	Mountain	yes	0.449	NA	NA	NA	1.013
Sky	2016-10-19 20:13:00	Mountain	yes	0.449	NA	NA	NA	0.949
Sky	2016-10-19 20:43:00	Mountain	yes	0.405	NA	NA	NA	0.97
Sky	2016-10-19 21:13:00	Mountain	yes	0.438	NA	NA	NA	0.992
Sky	2016-10-19 21:43:00	Mountain	yes	0.405	NA	NA	NA	0.981
Sky	2016-10-19 22:13:00	Mountain	yes	0.416	NA	NA	NA	1.024
Sky	2016-10-19 22:43:00	Mountain	yes	0.46	NA	NA	NA	1.024
Sky	2016-10-19 23:13:00	Mountain	yes	0.482	NA	NA	NA	1.035
Sky	2016-10-19 23:43:00	Mountain	yes	0.438	NA	NA	NA	1.035
Sky	2016-10-20 00:13:00	Mountain	yes	0.449	NA	NA	NA	1.024
Sky	2016-10-20 00:43:00	Mountain	yes	0.503	NA	NA	NA	1.035
Sky	2016-10-20 01:13:00	Mountain	yes	0.438	NA	NA	NA	1.046
Sky	2016-10-20 01:43:00	Mountain	yes	0.438	NA	NA	NA	1.024
Sky	2016-10-20 02:13:00	Mountain	yes	0.449	NA	NA	NA	1.035
Sky	2016-10-20 02:43:00	Mountain	yes	0.449	NA	NA	NA	1.078
Sky	2016-10-20 03:13:00	Mountain	yes	0.449	NA	NA	NA	1.056
Sky	2016-10-20 03:43:00	Mountain	yes	0.449	NA	NA	NA	1.046
Sky	2016-10-20 04:13:00	Mountain	yes	0.438	NA	NA	NA	1.078
Sky	2016-10-20 04:43:00	Mountain	yes	0.449	NA	NA	NA	1.089
Sky	2016-10-20 05:13:00	Mountain	yes	0.438	NA	NA	NA	1.078
Sky	2016-10-20 05:43:00	Mountain	yes	0.471	NA	NA	NA	1.078
Sky	2016-10-20 06:13:00	Mountain	yes	0.427	NA	NA	NA	1.046
Sky	2016-10-20 06:43:00	Mountain	yes	0.449	NA	NA	NA	1.056
Sky	2016-10-20 07:13:00	Mountain	yes	0.438	NA	NA	NA	1.089
Sky	2016-10-20 07:43:00	Mountain	yes	0.449	NA	NA	NA	1.078
Sky	2016-10-20 08:13:00	Mountain	yes	0.449	NA	NA	NA	1.089
Sky	2016-10-20 08:43:00	Mountain	yes	0.46	NA	NA	NA	1.099
Sky	2016-10-20 09:13:00	Mountain	yes	0.46	NA	NA	NA	1.089
Sky	2016-10-20 09:43:00	Mountain	yes	0.482	NA	NA	NA	1.099
Sky	2016-10-20 10:13:00	Mountain	yes	0.503	NA	NA	NA	1.067
Sky	2016-10-20 10:43:00	Mountain	yes	0.808	NA	NA	NA	1.132
Sky	2016-10-20 11:13:00	Mountain	yes	0.851	NA	NA	NA	1.11
Sky	2016-10-20 11:43:00	Mountain	yes	0.841	NA	NA	NA	1.153
Sky	2016-10-20 12:13:00	Mountain	yes	0.873	NA	NA	NA	1.175
Sky	2016-10-20 12:43:00	Mountain	yes	0.949	NA	NA	NA	1.239
Sky	2016-10-20 13:13:00	Mountain	yes	0.916	NA	NA	NA	1.271
Sky	2016-10-20 13:43:00	Mountain	yes	0.992	NA	NA	NA	1.218
Sky	2016-10-20 14:13:00	Mountain	yes	0.927	NA	NA	NA	1.282
Sky	2016-10-20 14:43:00	Mountain	yes	0.927	NA	NA	NA	1.26
Sky	2016-10-20 15:13:00	Mountain	yes	0.895	NA	NA	NA	1.453
Sky	2016-10-20 15:43:00	Mountain	yes	0.884	NA	NA	NA	1.357
Sky	2016-10-20 16:13:00	Mountain	yes	0.678	NA	NA	NA	1.496
Sky	2016-10-20 16:43:00	Mountain	yes	0.732	NA	NA	NA	1.485
Sky	2016-10-20 17:13:00	Mountain	yes	0.699	NA	NA	NA	1.496
Sky	2016-10-20 17:43:00	Mountain	yes	0.656	NA	NA	NA	1.432
Sky	2016-10-20 18:13:00	Mountain	yes	0.678	NA	NA	NA	1.56
Sky	2016-10-20 18:43:00	Mountain	yes	0.678	NA	NA	NA	1.538
Sky	2016-10-20 19:13:00	Mountain	yes	0.699	NA	NA	NA	1.57
Sky	2016-10-20 19:43:00	Mountain	yes	0.645	NA	NA	NA	1.538
Sky	2016-10-20 20:13:00	Mountain	yes	0.667	NA	NA	NA	1.538
Sky	2016-10-20 20:43:00	Mountain	yes	0.667	NA	NA	NA	1.496
Sky	2016-10-20 21:13:00	Mountain	yes	0.689	NA	NA	NA	1.528
Sky	2016-10-20 21:43:00	Mountain	yes	0.689	NA	NA	NA	1.506
Sky	2016-10-20 22:13:00	Mountain	yes	0.656	NA	NA	NA	1.538
Sky	2016-10-20 22:43:00	Mountain	yes	0.645	NA	NA	NA	1.549
Sky	2016-10-20 23:13:00	Mountain	yes	0.667	NA	NA	NA	1.581
Sky	2016-10-20 23:43:00	Mountain	yes	0.678	NA	NA	NA	1.549
Sky	2016-10-21 00:13:00	Mountain	yes	0.667	NA	NA	NA	1.538
Sky	2016-10-21 00:43:00	Mountain	yes	0.667	NA	NA	NA	1.602
Sky	2016-10-21 01:13:00	Mountain	yes	0.645	NA	NA	NA	1.528
Sky	2016-10-21 01:43:00	Mountain	yes	0.667	NA	NA	NA	1.592
Sky	2016-10-21 02:13:00	Mountain	yes	0.645	NA	NA	NA	1.613
Sky	2016-10-21 02:43:00	Mountain	yes	0.612	NA	NA	NA	1.581
Sky	2016-10-21 03:13:00	Mountain	yes	0.634	NA	NA	NA	1.538
Sky	2016-10-21 03:43:00	Mountain	yes	0.656	NA	NA	NA	1.56
Sky	2016-10-21 04:13:00	Mountain	yes	0.612	NA	NA	NA	1.57
Sky	2016-10-21 04:43:00	Mountain	yes	0.667	NA	NA	NA	1.57
Sky	2016-10-21 05:13:00	Mountain	yes	0.656	NA	NA	NA	1.602
Sky	2016-10-21 05:43:00	Mountain	yes	0.656	NA	NA	NA	1.655
Sky	2016-10-21 06:13:00	Mountain	yes	0.645	NA	NA	NA	1.655
Sky	2016-10-21 06:43:00	Mountain	yes	0.645	NA	NA	NA	1.677
Sky	2016-10-21 07:13:00	Mountain	yes	0.645	NA	NA	NA	1.624
Sky	2016-10-21 07:43:00	Mountain	yes	0.656	NA	NA	NA	1.634
Sky	2016-10-21 08:13:00	Mountain	yes	0.678	NA	NA	NA	1.613
Sky	2016-10-21 08:43:00	Mountain	yes	0.678	NA	NA	NA	1.624
Sky	2016-10-21 09:13:00	Mountain	yes	0.656	NA	NA	NA	1.592
Sky	2016-10-21 09:43:00	Mountain	yes	0.689	NA	NA	NA	1.57
Sky	2016-10-21 10:13:00	Mountain	yes	0.689	NA	NA	NA	1.592
Sky	2016-10-21 10:43:00	Mountain	yes	0.895	NA	NA	NA	1.602
Sky	2016-10-21 11:13:00	Mountain	yes	0.938	NA	NA	NA	1.613
Sky	2016-10-21 11:43:00	Mountain	yes	0.96	NA	NA	NA	1.634
Sky	2016-10-21 12:13:00	Mountain	yes	1.046	NA	NA	NA	1.677
Sky	2016-10-21 12:43:00	Mountain	yes	1.175	NA	NA	NA	1.634
Sky	2016-10-21 13:13:00	Mountain	yes	1.197	NA	NA	NA	1.709
Sky	2016-10-21 13:43:00	Mountain	yes	1.208	NA	NA	NA	1.709
Sky	2016-10-21 14:13:00	Mountain	yes	1.186	NA	NA	NA	1.73
Sky	2016-10-21 14:43:00	Mountain	yes	1.186	NA	NA	NA	1.804
Sky	2016-10-21 15:13:00	Mountain	yes	1.143	NA	NA	NA	1.772
Sky	2016-10-21 15:43:00	Mountain	yes	1.154	NA	NA	NA	1.825
Sky	2016-10-21 16:13:00	Mountain	yes	0.949	NA	NA	NA	1.751
Sky	2016-10-21 16:43:00	Mountain	yes	0.905	NA	NA	NA	1.847
Sky	2016-10-21 17:13:00	Mountain	yes	0.895	NA	NA	NA	1.804
Sky	2016-10-21 17:43:00	Mountain	yes	0.916	NA	NA	NA	1.794
Sky	2016-10-21 18:13:00	Mountain	yes	0.905	NA	NA	NA	1.847
Sky	2016-10-21 18:43:00	Mountain	yes	0.905	NA	NA	NA	1.91
