lakeID	dateTime	localTZ	daylightSavings	wtr0.5	wtr4.5
Loch	2016-12-23 10:39:00	Mountain	no	3.86	4.065
Loch	2016-12-23 11:09:00	Mountain	no	3.828	4.034
Loch	2016-12-23 11:39:00	Mountain	no	3.881	4.044
Loch	2016-12-23 12:09:00	Mountain	no	3.881	4.004
Loch	2016-12-23 12:39:00	Mountain	no	3.87	4.044
Loch	2016-12-23 13:09:00	Mountain	no	3.891	4.044
Loch	2016-12-23 13:39:00	Mountain	no	3.902	4.044
Loch	2016-12-23 14:09:00	Mountain	no	3.881	4.044
Loch	2016-12-23 14:39:00	Mountain	no	3.923	4.054
Loch	2016-12-23 15:09:00	Mountain	no	3.86	4.044
Loch	2016-12-23 15:39:00	Mountain	no	3.902	4.034
Loch	2016-12-23 16:09:00	Mountain	no	3.86	4.054
Loch	2016-12-23 16:39:00	Mountain	no	3.86	4.034
Loch	2016-12-23 17:09:00	Mountain	no	3.881	4.054
Loch	2016-12-23 17:39:00	Mountain	no	3.902	4.054
Loch	2016-12-23 18:09:00	Mountain	no	3.891	4.044
Loch	2016-12-23 18:39:00	Mountain	no	3.828	4.044
Loch	2016-12-23 19:09:00	Mountain	no	3.828	4.034
Loch	2016-12-23 19:39:00	Mountain	no	3.839	4.014
Loch	2016-12-23 20:09:00	Mountain	no	3.817	4.075
Loch	2016-12-23 20:39:00	Mountain	no	3.86	4.044
Loch	2016-12-23 21:09:00	Mountain	no	3.87	3.983
Loch	2016-12-23 21:39:00	Mountain	no	3.86	4.065
Loch	2016-12-23 22:09:00	Mountain	no	3.839	4.054
Loch	2016-12-23 22:39:00	Mountain	no	3.87	4.044
Loch	2016-12-23 23:09:00	Mountain	no	3.881	4.065
Loch	2016-12-23 23:39:00	Mountain	no	3.881	4.034
Loch	2016-12-24 00:09:00	Mountain	no	3.881	4.065
Loch	2016-12-24 00:39:00	Mountain	no	3.87	4.044
Loch	2016-12-24 01:09:00	Mountain	no	3.891	4.044
Loch	2016-12-24 01:39:00	Mountain	no	3.881	4.044
Loch	2016-12-24 02:09:00	Mountain	no	3.849	4.044
Loch	2016-12-24 02:39:00	Mountain	no	3.902	4.044
Loch	2016-12-24 03:09:00	Mountain	no	3.881	4.034
Loch	2016-12-24 03:39:00	Mountain	no	3.881	4.034
Loch	2016-12-24 04:09:00	Mountain	no	3.86	4.054
Loch	2016-12-24 04:39:00	Mountain	no	3.891	4.034
Loch	2016-12-24 05:09:00	Mountain	no	3.87	4.054
Loch	2016-12-24 05:39:00	Mountain	no	3.86	4.065
Loch	2016-12-24 06:09:00	Mountain	no	3.86	4.054
Loch	2016-12-24 06:39:00	Mountain	no	3.86	4.054
Loch	2016-12-24 07:09:00	Mountain	no	3.881	4.075
Loch	2016-12-24 07:39:00	Mountain	no	3.87	4.014
Loch	2016-12-24 08:09:00	Mountain	no	3.912	4.044
Loch	2016-12-24 08:39:00	Mountain	no	3.86	4.014
Loch	2016-12-24 09:09:00	Mountain	no	3.881	4.044
Loch	2016-12-24 09:39:00	Mountain	no	3.86	4.075
Loch	2016-12-24 10:09:00	Mountain	no	3.87	4.044
Loch	2016-12-24 10:39:00	Mountain	no	3.86	4.024
Loch	2016-12-24 11:09:00	Mountain	no	3.86	4.044
Loch	2016-12-24 11:39:00	Mountain	no	3.86	4.065
Loch	2016-12-24 12:09:00	Mountain	no	3.923	4.054
Loch	2016-12-24 12:39:00	Mountain	no	3.86	4.034
Loch	2016-12-24 13:09:00	Mountain	no	3.891	4.024
Loch	2016-12-24 13:39:00	Mountain	no	3.912	4.034
Loch	2016-12-24 14:09:00	Mountain	no	3.923	4.075
Loch	2016-12-24 14:39:00	Mountain	no	3.944	4.054
Loch	2016-12-24 15:09:00	Mountain	no	3.87	4.085
Loch	2016-12-24 15:39:00	Mountain	no	3.902	4.044
Loch	2016-12-24 16:09:00	Mountain	no	3.87	4.085
Loch	2016-12-24 16:39:00	Mountain	no	3.87	4.065
Loch	2016-12-24 17:09:00	Mountain	no	3.902	4.054
Loch	2016-12-24 17:39:00	Mountain	no	3.923	4.034
Loch	2016-12-24 18:09:00	Mountain	no	3.87	4.065
Loch	2016-12-24 18:39:00	Mountain	no	3.902	4.054
Loch	2016-12-24 19:09:00	Mountain	no	3.881	4.034
Loch	2016-12-24 19:39:00	Mountain	no	3.881	4.065
Loch	2016-12-24 20:09:00	Mountain	no	3.881	4.054
Loch	2016-12-24 20:39:00	Mountain	no	3.817	4.065
Loch	2016-12-24 21:09:00	Mountain	no	3.902	4.034
Loch	2016-12-24 21:39:00	Mountain	no	3.912	4.034
Loch	2016-12-24 22:09:00	Mountain	no	3.902	4.054
Loch	2016-12-24 22:39:00	Mountain	no	3.87	4.044
Loch	2016-12-24 23:09:00	Mountain	no	3.891	4.034
Loch	2016-12-24 23:39:00	Mountain	no	3.86	4.054
Loch	2016-12-25 00:09:00	Mountain	no	3.912	4.054
Loch	2016-12-25 00:39:00	Mountain	no	3.891	4.034
Loch	2016-12-25 01:09:00	Mountain	no	3.881	4.065
Loch	2016-12-25 01:39:00	Mountain	no	3.87	4.054
Loch	2016-12-25 02:09:00	Mountain	no	3.923	4.075
Loch	2016-12-25 02:39:00	Mountain	no	3.86	4.014
Loch	2016-12-25 03:09:00	Mountain	no	3.902	4.044
Loch	2016-12-25 03:39:00	Mountain	no	3.891	4.075
Loch	2016-12-25 04:09:00	Mountain	no	3.965	4.024
Loch	2016-12-25 04:39:00	Mountain	no	3.891	4.054
Loch	2016-12-25 05:09:00	Mountain	no	3.86	4.054
Loch	2016-12-25 05:39:00	Mountain	no	3.839	4.024
Loch	2016-12-25 06:09:00	Mountain	no	3.86	4.024
Loch	2016-12-25 06:39:00	Mountain	no	3.87	4.044
Loch	2016-12-25 07:09:00	Mountain	no	3.86	4.075
Loch	2016-12-25 07:39:00	Mountain	no	3.86	4.044
Loch	2016-12-25 08:09:00	Mountain	no	3.828	4.054
Loch	2016-12-25 08:39:00	Mountain	no	3.87	4.014
Loch	2016-12-25 09:09:00	Mountain	no	3.796	4.044
Loch	2016-12-25 09:39:00	Mountain	no	3.86	4.044
Loch	2016-12-25 10:09:00	Mountain	no	3.828	4.054
Loch	2016-12-25 10:39:00	Mountain	no	3.839	4.065
Loch	2016-12-25 11:09:00	Mountain	no	3.849	4.044
Loch	2016-12-25 11:39:00	Mountain	no	3.817	4.044
Loch	2016-12-25 12:09:00	Mountain	no	3.86	4.034
Loch	2016-12-25 12:39:00	Mountain	no	3.817	4.085
Loch	2016-12-25 13:09:00	Mountain	no	3.839	4.054
Loch	2016-12-25 13:39:00	Mountain	no	3.87	4.065
Loch	2016-12-25 14:09:00	Mountain	no	3.86	4.044
Loch	2016-12-25 14:39:00	Mountain	no	3.849	4.004
Loch	2016-12-25 15:09:00	Mountain	no	3.839	4.105
Loch	2016-12-25 15:39:00	Mountain	no	3.87	4.054
Loch	2016-12-25 16:09:00	Mountain	no	3.839	4.034
Loch	2016-12-25 16:39:00	Mountain	no	3.891	4.065
Loch	2016-12-25 17:09:00	Mountain	no	3.86	4.054
Loch	2016-12-25 17:39:00	Mountain	no	3.786	4.075
Loch	2016-12-25 18:09:00	Mountain	no	3.902	4.054
Loch	2016-12-25 18:39:00	Mountain	no	3.839	4.054
Loch	2016-12-25 19:09:00	Mountain	no	3.87	4.054
Loch	2016-12-25 19:39:00	Mountain	no	3.849	4.044
Loch	2016-12-25 20:09:00	Mountain	no	3.839	4.044
Loch	2016-12-25 20:39:00	Mountain	no	3.87	4.044
Loch	2016-12-25 21:09:00	Mountain	no	3.881	4.034
Loch	2016-12-25 21:39:00	Mountain	no	3.891	4.044
Loch	2016-12-25 22:09:00	Mountain	no	3.839	4.024
Loch	2016-12-25 22:39:00	Mountain	no	3.86	4.034
Loch	2016-12-25 23:09:00	Mountain	no	3.828	4.044
Loch	2016-12-25 23:39:00	Mountain	no	3.849	4.075
Loch	2016-12-26 00:09:00	Mountain	no	3.86	4.085
Loch	2016-12-26 00:39:00	Mountain	no	3.839	4.054
Loch	2016-12-26 01:09:00	Mountain	no	3.828	4.065
Loch	2016-12-26 01:39:00	Mountain	no	3.849	4.054
Loch	2016-12-26 02:09:00	Mountain	no	3.849	4.014
Loch	2016-12-26 02:39:00	Mountain	no	3.891	4.065
Loch	2016-12-26 03:09:00	Mountain	no	3.839	4.065
Loch	2016-12-26 03:39:00	Mountain	no	3.839	4.034
Loch	2016-12-26 04:09:00	Mountain	no	3.839	4.054
Loch	2016-12-26 04:39:00	Mountain	no	3.796	4.075
Loch	2016-12-26 05:09:00	Mountain	no	3.839	4.054
Loch	2016-12-26 05:39:00	Mountain	no	3.828	4.065
Loch	2016-12-26 06:09:00	Mountain	no	3.796	4.065
Loch	2016-12-26 06:39:00	Mountain	no	3.807	4.034
Loch	2016-12-26 07:09:00	Mountain	no	3.817	4.044
Loch	2016-12-26 07:39:00	Mountain	no	3.807	4.044
Loch	2016-12-26 08:09:00	Mountain	no	3.86	4.065
Loch	2016-12-26 08:39:00	Mountain	no	3.807	4.044
Loch	2016-12-26 09:09:00	Mountain	no	3.807	4.075
Loch	2016-12-26 09:39:00	Mountain	no	3.828	4.054
Loch	2016-12-26 10:09:00	Mountain	no	3.796	4.044
Loch	2016-12-26 10:39:00	Mountain	no	3.796	4.095
Loch	2016-12-26 11:09:00	Mountain	no	3.86	4.044
Loch	2016-12-26 11:39:00	Mountain	no	3.817	4.024
Loch	2016-12-26 12:09:00	Mountain	no	3.849	4.065
Loch	2016-12-26 12:39:00	Mountain	no	3.839	4.075
Loch	2016-12-26 13:09:00	Mountain	no	3.87	4.054
Loch	2016-12-26 13:39:00	Mountain	no	3.839	4.075
Loch	2016-12-26 14:09:00	Mountain	no	3.849	4.044
Loch	2016-12-26 14:39:00	Mountain	no	3.828	4.085
Loch	2016-12-26 15:09:00	Mountain	no	3.807	4.075
Loch	2016-12-26 15:39:00	Mountain	no	3.839	4.044
Loch	2016-12-26 16:09:00	Mountain	no	3.839	4.065
Loch	2016-12-26 16:39:00	Mountain	no	3.87	4.065
Loch	2016-12-26 17:09:00	Mountain	no	3.849	4.085
Loch	2016-12-26 17:39:00	Mountain	no	3.839	4.065
Loch	2016-12-26 18:09:00	Mountain	no	3.87	4.065
Loch	2016-12-26 18:39:00	Mountain	no	3.86	4.085
Loch	2016-12-26 19:09:00	Mountain	no	3.839	4.075
Loch	2016-12-26 19:39:00	Mountain	no	3.828	4.065
Loch	2016-12-26 20:09:00	Mountain	no	3.86	4.044
Loch	2016-12-26 20:39:00	Mountain	no	3.828	4.125
Loch	2016-12-26 21:09:00	Mountain	no	3.87	4.065
Loch	2016-12-26 21:39:00	Mountain	no	3.849	4.075
Loch	2016-12-26 22:09:00	Mountain	no	3.891	4.054
Loch	2016-12-26 22:39:00	Mountain	no	3.849	4.065
Loch	2016-12-26 23:09:00	Mountain	no	3.881	4.044
Loch	2016-12-26 23:39:00	Mountain	no	3.881	4.054
Loch	2016-12-27 00:09:00	Mountain	no	3.881	4.075
Loch	2016-12-27 00:39:00	Mountain	no	3.849	4.054
Loch	2016-12-27 01:09:00	Mountain	no	3.839	4.044
Loch	2016-12-27 01:39:00	Mountain	no	3.86	4.054
Loch	2016-12-27 02:09:00	Mountain	no	3.881	4.044
Loch	2016-12-27 02:39:00	Mountain	no	3.86	4.065
Loch	2016-12-27 03:09:00	Mountain	no	3.87	4.075
Loch	2016-12-27 03:39:00	Mountain	no	3.881	4.075
Loch	2016-12-27 04:09:00	Mountain	no	3.86	4.075
Loch	2016-12-27 04:39:00	Mountain	no	3.86	4.085
Loch	2016-12-27 05:09:00	Mountain	no	3.839	4.054
Loch	2016-12-27 05:39:00	Mountain	no	3.839	4.085
Loch	2016-12-27 06:09:00	Mountain	no	3.839	4.075
Loch	2016-12-27 06:39:00	Mountain	no	3.839	4.085
Loch	2016-12-27 07:09:00	Mountain	no	3.849	4.075
Loch	2016-12-27 07:39:00	Mountain	no	3.828	4.166
Loch	2016-12-27 08:09:00	Mountain	no	3.881	4.085
Loch	2016-12-27 08:39:00	Mountain	no	3.839	4.075
Loch	2016-12-27 09:09:00	Mountain	no	3.86	4.075
Loch	2016-12-27 09:39:00	Mountain	no	3.849	4.075
Loch	2016-12-27 10:09:00	Mountain	no	3.849	4.075
Loch	2016-12-27 10:39:00	Mountain	no	3.839	4.065
Loch	2016-12-27 11:09:00	Mountain	no	3.86	4.085
Loch	2016-12-27 11:39:00	Mountain	no	3.891	4.065
Loch	2016-12-27 12:09:00	Mountain	no	3.86	4.065
Loch	2016-12-27 12:39:00	Mountain	no	3.807	4.034
Loch	2016-12-27 13:09:00	Mountain	no	3.902	4.075
Loch	2016-12-27 13:39:00	Mountain	no	3.891	4.075
Loch	2016-12-27 14:09:00	Mountain	no	3.912	4.044
Loch	2016-12-27 14:39:00	Mountain	no	3.955	4.085
Loch	2016-12-27 15:09:00	Mountain	no	3.86	4.085
Loch	2016-12-27 15:39:00	Mountain	no	3.849	4.085
Loch	2016-12-27 16:09:00	Mountain	no	3.86	4.065
Loch	2016-12-27 16:39:00	Mountain	no	3.923	4.054
Loch	2016-12-27 17:09:00	Mountain	no	3.849	4.075
Loch	2016-12-27 17:39:00	Mountain	no	3.87	4.085
Loch	2016-12-27 18:09:00	Mountain	no	3.902	4.054
Loch	2016-12-27 18:39:00	Mountain	no	3.849	4.065
Loch	2016-12-27 19:09:00	Mountain	no	3.849	4.075
Loch	2016-12-27 19:39:00	Mountain	no	3.86	4.054
Loch	2016-12-27 20:09:00	Mountain	no	3.828	4.054
Loch	2016-12-27 20:39:00	Mountain	no	3.86	4.054
Loch	2016-12-27 21:09:00	Mountain	no	3.839	4.095
Loch	2016-12-27 21:39:00	Mountain	no	3.87	4.065
Loch	2016-12-27 22:09:00	Mountain	no	3.87	4.044
Loch	2016-12-27 22:39:00	Mountain	no	3.839	4.075
Loch	2016-12-27 23:09:00	Mountain	no	3.849	4.054
Loch	2016-12-27 23:39:00	Mountain	no	3.86	4.075
Loch	2016-12-28 00:09:00	Mountain	no	3.849	4.044
Loch	2016-12-28 00:39:00	Mountain	no	3.881	4.065
Loch	2016-12-28 01:09:00	Mountain	no	3.86	4.065
Loch	2016-12-28 01:39:00	Mountain	no	3.891	4.075
Loch	2016-12-28 02:09:00	Mountain	no	3.881	4.075
Loch	2016-12-28 02:39:00	Mountain	no	3.87	4.054
Loch	2016-12-28 03:09:00	Mountain	no	3.86	4.075
Loch	2016-12-28 03:39:00	Mountain	no	3.86	4.034
Loch	2016-12-28 04:09:00	Mountain	no	3.839	4.054
Loch	2016-12-28 04:39:00	Mountain	no	3.86	4.065
Loch	2016-12-28 05:09:00	Mountain	no	3.86	4.065
Loch	2016-12-28 05:39:00	Mountain	no	3.839	4.065
Loch	2016-12-28 06:09:00	Mountain	no	3.849	4.034
Loch	2016-12-28 06:39:00	Mountain	no	3.86	4.034
Loch	2016-12-28 07:09:00	Mountain	no	3.891	4.054
Loch	2016-12-28 07:39:00	Mountain	no	3.807	4.085
Loch	2016-12-28 08:09:00	Mountain	no	3.902	4.075
Loch	2016-12-28 08:39:00	Mountain	no	3.849	4.065
Loch	2016-12-28 09:09:00	Mountain	no	3.796	4.065
Loch	2016-12-28 09:39:00	Mountain	no	3.828	4.065
Loch	2016-12-28 10:09:00	Mountain	no	3.86	4.065
Loch	2016-12-28 10:39:00	Mountain	no	3.86	4.075
Loch	2016-12-28 11:09:00	Mountain	no	3.87	4.034
Loch	2016-12-28 11:39:00	Mountain	no	3.817	4.044
Loch	2016-12-28 12:09:00	Mountain	no	3.817	4.095
Loch	2016-12-28 12:39:00	Mountain	no	3.86	4.054
Loch	2016-12-28 13:09:00	Mountain	no	3.849	4.054
Loch	2016-12-28 13:39:00	Mountain	no	3.828	4.075
Loch	2016-12-28 14:09:00	Mountain	no	3.817	4.065
Loch	2016-12-28 14:39:00	Mountain	no	3.807	4.054
Loch	2016-12-28 15:09:00	Mountain	no	3.796	4.065
Loch	2016-12-28 15:39:00	Mountain	no	3.796	4.065
Loch	2016-12-28 16:09:00	Mountain	no	3.86	4.065
Loch	2016-12-28 16:39:00	Mountain	no	3.839	4.044
Loch	2016-12-28 17:09:00	Mountain	no	3.807	4.054
Loch	2016-12-28 17:39:00	Mountain	no	3.817	4.004
Loch	2016-12-28 18:09:00	Mountain	no	3.765	4.065
Loch	2016-12-28 18:39:00	Mountain	no	3.786	4.044
Loch	2016-12-28 19:09:00	Mountain	no	3.786	4.044
Loch	2016-12-28 19:39:00	Mountain	no	3.817	4.075
Loch	2016-12-28 20:09:00	Mountain	no	3.817	4.065
Loch	2016-12-28 20:39:00	Mountain	no	3.786	4.054
Loch	2016-12-28 21:09:00	Mountain	no	3.743	4.054
Loch	2016-12-28 21:39:00	Mountain	no	3.817	4.024
Loch	2016-12-28 22:09:00	Mountain	no	3.775	4.044
Loch	2016-12-28 22:39:00	Mountain	no	3.754	4.044
Loch	2016-12-28 23:09:00	Mountain	no	3.775	4.065
Loch	2016-12-28 23:39:00	Mountain	no	3.754	4.054
Loch	2016-12-29 00:09:00	Mountain	no	3.775	4.054
Loch	2016-12-29 00:39:00	Mountain	no	3.765	4.024
Loch	2016-12-29 01:09:00	Mountain	no	3.754	4.065
Loch	2016-12-29 01:39:00	Mountain	no	3.765	4.085
Loch	2016-12-29 02:09:00	Mountain	no	3.754	4.095
Loch	2016-12-29 02:39:00	Mountain	no	3.743	4.075
Loch	2016-12-29 03:09:00	Mountain	no	3.754	4.054
Loch	2016-12-29 03:39:00	Mountain	no	3.786	4.024
Loch	2016-12-29 04:09:00	Mountain	no	3.775	4.085
Loch	2016-12-29 04:39:00	Mountain	no	3.786	4.044
Loch	2016-12-29 05:09:00	Mountain	no	3.796	4.065
Loch	2016-12-29 05:39:00	Mountain	no	3.796	4.054
Loch	2016-12-29 06:09:00	Mountain	no	3.765	4.024
Loch	2016-12-29 06:39:00	Mountain	no	3.807	4.054
Loch	2016-12-29 07:09:00	Mountain	no	3.786	4.034
Loch	2016-12-29 07:39:00	Mountain	no	3.839	4.004
Loch	2016-12-29 08:09:00	Mountain	no	3.807	4.024
Loch	2016-12-29 08:39:00	Mountain	no	3.807	4.034
Loch	2016-12-29 09:09:00	Mountain	no	3.786	4.085
Loch	2016-12-29 09:39:00	Mountain	no	3.786	4.065
Loch	2016-12-29 10:09:00	Mountain	no	3.817	4.065
Loch	2016-12-29 10:39:00	Mountain	no	3.817	4.065
Loch	2016-12-29 11:09:00	Mountain	no	3.775	4.044
Loch	2016-12-29 11:39:00	Mountain	no	3.817	4.075
Loch	2016-12-29 12:09:00	Mountain	no	3.796	4.075
Loch	2016-12-29 12:39:00	Mountain	no	3.786	4.065
Loch	2016-12-29 13:09:00	Mountain	no	3.786	4.034
Loch	2016-12-29 13:39:00	Mountain	no	3.839	4.075
Loch	2016-12-29 14:09:00	Mountain	no	3.828	4.044
Loch	2016-12-29 14:39:00	Mountain	no	3.828	4.044
Loch	2016-12-29 15:09:00	Mountain	no	3.839	4.044
Loch	2016-12-29 15:39:00	Mountain	no	3.817	4.054
Loch	2016-12-29 16:09:00	Mountain	no	3.817	4.054
Loch	2016-12-29 16:39:00	Mountain	no	3.828	4.054
Loch	2016-12-29 17:09:00	Mountain	no	3.828	4.075
Loch	2016-12-29 17:39:00	Mountain	no	3.839	4.075
Loch	2016-12-29 18:09:00	Mountain	no	3.849	4.054
Loch	2016-12-29 18:39:00	Mountain	no	3.817	4.075
Loch	2016-12-29 19:09:00	Mountain	no	3.839	4.054
Loch	2016-12-29 19:39:00	Mountain	no	3.828	4.085
Loch	2016-12-29 20:09:00	Mountain	no	3.849	4.044
Loch	2016-12-29 20:39:00	Mountain	no	3.839	4.054
Loch	2016-12-29 21:09:00	Mountain	no	3.849	4.085
Loch	2016-12-29 21:39:00	Mountain	no	3.87	4.065
Loch	2016-12-29 22:09:00	Mountain	no	3.87	4.075
Loch	2016-12-29 22:39:00	Mountain	no	3.86	4.065
Loch	2016-12-29 23:09:00	Mountain	no	3.86	4.115
Loch	2016-12-29 23:39:00	Mountain	no	3.849	4.065
Loch	2016-12-30 00:09:00	Mountain	no	3.849	4.065
Loch	2016-12-30 00:39:00	Mountain	no	3.849	4.105
Loch	2016-12-30 01:09:00	Mountain	no	3.839	4.065
Loch	2016-12-30 01:39:00	Mountain	no	3.849	4.054
Loch	2016-12-30 02:09:00	Mountain	no	3.86	4.085
Loch	2016-12-30 02:39:00	Mountain	no	3.849	4.024
Loch	2016-12-30 03:09:00	Mountain	no	3.817	4.034
Loch	2016-12-30 03:39:00	Mountain	no	3.849	4.054
Loch	2016-12-30 04:09:00	Mountain	no	3.849	4.065
Loch	2016-12-30 04:39:00	Mountain	no	3.817	4.065
Loch	2016-12-30 05:09:00	Mountain	no	3.849	4.054
Loch	2016-12-30 05:39:00	Mountain	no	3.849	4.075
Loch	2016-12-30 06:09:00	Mountain	no	3.817	4.024
Loch	2016-12-30 06:39:00	Mountain	no	3.86	4.054
Loch	2016-12-30 07:09:00	Mountain	no	3.839	4.075
Loch	2016-12-30 07:39:00	Mountain	no	3.828	4.065
Loch	2016-12-30 08:09:00	Mountain	no	3.839	4.054
Loch	2016-12-30 08:39:00	Mountain	no	3.807	4.065
Loch	2016-12-30 09:09:00	Mountain	no	3.807	4.034
Loch	2016-12-30 09:39:00	Mountain	no	3.849	4.075
Loch	2016-12-30 10:09:00	Mountain	no	3.839	4.065
Loch	2016-12-30 10:39:00	Mountain	no	3.912	4.095
Loch	2016-12-30 11:09:00	Mountain	no	3.817	4.075
Loch	2016-12-30 11:39:00	Mountain	no	3.87	4.044
Loch	2016-12-30 12:09:00	Mountain	no	3.849	4.085
Loch	2016-12-30 12:39:00	Mountain	no	3.849	4.054
Loch	2016-12-30 13:09:00	Mountain	no	3.86	4.054
Loch	2016-12-30 13:39:00	Mountain	no	3.923	4.054
Loch	2016-12-30 14:09:00	Mountain	no	3.891	4.085
Loch	2016-12-30 14:39:00	Mountain	no	3.87	4.054
Loch	2016-12-30 15:09:00	Mountain	no	3.881	4.095
Loch	2016-12-30 15:39:00	Mountain	no	3.891	4.054
Loch	2016-12-30 16:09:00	Mountain	no	3.849	4.065
Loch	2016-12-30 16:39:00	Mountain	no	3.786	4.095
Loch	2016-12-30 17:09:00	Mountain	no	3.891	4.054
Loch	2016-12-30 17:39:00	Mountain	no	3.881	4.095
Loch	2016-12-30 18:09:00	Mountain	no	3.849	4.075
Loch	2016-12-30 18:39:00	Mountain	no	3.902	4.044
Loch	2016-12-30 19:09:00	Mountain	no	3.881	4.085
Loch	2016-12-30 19:39:00	Mountain	no	3.891	4.044
Loch	2016-12-30 20:09:00	Mountain	no	3.923	4.085
Loch	2016-12-30 20:39:00	Mountain	no	3.891	4.034
Loch	2016-12-30 21:09:00	Mountain	no	3.891	4.054
Loch	2016-12-30 21:39:00	Mountain	no	3.902	4.044
Loch	2016-12-30 22:09:00	Mountain	no	3.912	4.075
Loch	2016-12-30 22:39:00	Mountain	no	3.934	4.065
Loch	2016-12-30 23:09:00	Mountain	no	3.891	4.044
Loch	2016-12-30 23:39:00	Mountain	no	3.881	4.065
Loch	2016-12-31 00:09:00	Mountain	no	3.891	4.075
Loch	2016-12-31 00:39:00	Mountain	no	3.881	4.085
Loch	2016-12-31 01:09:00	Mountain	no	3.881	4.054
Loch	2016-12-31 01:39:00	Mountain	no	3.912	4.075
Loch	2016-12-31 02:09:00	Mountain	no	3.912	4.034
Loch	2016-12-31 02:39:00	Mountain	no	3.891	4.034
Loch	2016-12-31 03:09:00	Mountain	no	3.891	4.075
Loch	2016-12-31 03:39:00	Mountain	no	3.891	4.075
Loch	2016-12-31 04:09:00	Mountain	no	3.881	4.054
Loch	2016-12-31 04:39:00	Mountain	no	3.87	4.085
Loch	2016-12-31 05:09:00	Mountain	no	3.902	4.044
Loch	2016-12-31 05:39:00	Mountain	no	3.849	4.065
Loch	2016-12-31 06:09:00	Mountain	no	3.881	4.075
Loch	2016-12-31 06:39:00	Mountain	no	3.87	4.085
Loch	2016-12-31 07:09:00	Mountain	no	3.87	4.065
Loch	2016-12-31 07:39:00	Mountain	no	3.976	4.075
Loch	2016-12-31 08:09:00	Mountain	no	3.86	4.065
Loch	2016-12-31 08:39:00	Mountain	no	3.902	4.075
Loch	2016-12-31 09:09:00	Mountain	no	3.881	4.054
Loch	2016-12-31 09:39:00	Mountain	no	3.912	4.065
Loch	2016-12-31 10:09:00	Mountain	no	3.965	4.075
Loch	2016-12-31 10:39:00	Mountain	no	3.881	4.085
Loch	2016-12-31 11:09:00	Mountain	no	3.891	4.075
Loch	2016-12-31 11:39:00	Mountain	no	3.912	4.085
Loch	2016-12-31 12:09:00	Mountain	no	3.912	4.065
Loch	2016-12-31 12:39:00	Mountain	no	3.891	4.085
Loch	2016-12-31 13:09:00	Mountain	no	3.923	4.075
Loch	2016-12-31 13:39:00	Mountain	no	3.891	4.065
Loch	2016-12-31 14:09:00	Mountain	no	3.934	4.065
Loch	2016-12-31 14:39:00	Mountain	no	3.934	4.075
Loch	2016-12-31 15:09:00	Mountain	no	3.976	4.065
Loch	2016-12-31 15:39:00	Mountain	no	3.912	4.044
Loch	2016-12-31 16:09:00	Mountain	no	3.912	4.034
Loch	2016-12-31 16:39:00	Mountain	no	3.881	4.065
Loch	2016-12-31 17:09:00	Mountain	no	3.934	4.014
Loch	2016-12-31 17:39:00	Mountain	no	3.934	4.065
Loch	2016-12-31 18:09:00	Mountain	no	3.891	4.095
Loch	2016-12-31 18:39:00	Mountain	no	3.923	4.044
Loch	2016-12-31 19:09:00	Mountain	no	3.881	4.075
Loch	2016-12-31 19:39:00	Mountain	no	3.912	4.065
Loch	2016-12-31 20:09:00	Mountain	no	3.923	4.044
Loch	2016-12-31 20:39:00	Mountain	no	3.912	4.065
Loch	2016-12-31 21:09:00	Mountain	no	3.934	4.085
Loch	2016-12-31 21:39:00	Mountain	no	3.912	4.034
Loch	2016-12-31 22:09:00	Mountain	no	3.891	4.065
Loch	2016-12-31 22:39:00	Mountain	no	3.912	4.054
Loch	2016-12-31 23:09:00	Mountain	no	3.955	4.085
Loch	2016-12-31 23:39:00	Mountain	no	3.923	4.065
Loch	2017-01-01 00:09:00	Mountain	no	3.944	4.075
Loch	2017-01-01 00:39:00	Mountain	no	3.934	4.024
Loch	2017-01-01 01:09:00	Mountain	no	3.912	4.085
Loch	2017-01-01 01:39:00	Mountain	no	3.912	4.085
Loch	2017-01-01 02:09:00	Mountain	no	3.902	4.044
Loch	2017-01-01 02:39:00	Mountain	no	3.912	4.075
Loch	2017-01-01 03:09:00	Mountain	no	3.902	4.065
Loch	2017-01-01 03:39:00	Mountain	no	3.923	4.054
Loch	2017-01-01 04:09:00	Mountain	no	3.912	4.095
Loch	2017-01-01 04:39:00	Mountain	no	3.881	4.075
Loch	2017-01-01 05:09:00	Mountain	no	3.902	4.044
Loch	2017-01-01 05:39:00	Mountain	no	3.944	4.054
Loch	2017-01-01 06:09:00	Mountain	no	3.902	4.065
Loch	2017-01-01 06:39:00	Mountain	no	3.902	4.065
Loch	2017-01-01 07:09:00	Mountain	no	3.912	4.095
Loch	2017-01-01 07:39:00	Mountain	no	3.881	4.075
Loch	2017-01-01 08:09:00	Mountain	no	3.87	4.054
Loch	2017-01-01 08:39:00	Mountain	no	3.955	4.075
Loch	2017-01-01 09:09:00	Mountain	no	3.944	4.044
Loch	2017-01-01 09:39:00	Mountain	no	3.923	4.044
Loch	2017-01-01 10:09:00	Mountain	no	3.912	4.075
Loch	2017-01-01 10:39:00	Mountain	no	3.976	4.065
Loch	2017-01-01 11:09:00	Mountain	no	3.934	4.095
Loch	2017-01-01 11:39:00	Mountain	no	3.944	4.085
Loch	2017-01-01 12:09:00	Mountain	no	3.934	4.085
