lakeID	timestamp	localTZ	daylightSavings	wind
Loch	2016-10-11 18:00:00	Mountain	yes	10.21
Loch	2016-10-11 19:00:00	Mountain	yes	7.04
Loch	2016-10-11 20:00:00	Mountain	yes	1.82
Loch	2016-10-11 21:00:00	Mountain	yes	2.88
Loch	2016-10-11 22:00:00	Mountain	yes	1.07
Loch	2016-10-11 23:00:00	Mountain	yes	0
Loch	2016-10-12 00:00:00	Mountain	yes	0
Loch	2016-10-12 01:00:00	Mountain	yes	0
Loch	2016-10-12 02:00:00	Mountain	yes	0
Loch	2016-10-12 03:00:00	Mountain	yes	0
Loch	2016-10-12 04:00:00	Mountain	yes	0
Loch	2016-10-12 05:00:00	Mountain	yes	0
Loch	2016-10-12 06:00:00	Mountain	yes	0
Loch	2016-10-12 07:00:00	Mountain	yes	0
Loch	2016-10-12 08:00:00	Mountain	yes	0
Loch	2016-10-12 09:00:00	Mountain	yes	0
Loch	2016-10-12 10:00:00	Mountain	yes	0
Loch	2016-10-12 11:00:00	Mountain	yes	0.12
Loch	2016-10-12 12:00:00	Mountain	yes	7.18
Loch	2016-10-12 13:00:00	Mountain	yes	7.24
Loch	2016-10-12 14:00:00	Mountain	yes	6.42
Loch	2016-10-12 15:00:00	Mountain	yes	5.59
Loch	2016-10-12 16:00:00	Mountain	yes	5.74
Loch	2016-10-12 17:00:00	Mountain	yes	6.78
Loch	2016-10-12 18:00:00	Mountain	yes	6.19
Loch	2016-10-12 19:00:00	Mountain	yes	5.68
Loch	2016-10-12 20:00:00	Mountain	yes	5.56
Loch	2016-10-12 21:00:00	Mountain	yes	3.06
Loch	2016-10-12 22:00:00	Mountain	yes	4.95
Loch	2016-10-12 23:00:00	Mountain	yes	6.02
Loch	2016-10-13 00:00:00	Mountain	yes	4.41
Loch	2016-10-13 01:00:00	Mountain	yes	3.84
Loch	2016-10-13 02:00:00	Mountain	yes	4.09
Loch	2016-10-13 03:00:00	Mountain	yes	3.58
Loch	2016-10-13 04:00:00	Mountain	yes	3.2
Loch	2016-10-13 05:00:00	Mountain	yes	2.41
Loch	2016-10-13 06:00:00	Mountain	yes	2.99
Loch	2016-10-13 07:00:00	Mountain	yes	4.1
Loch	2016-10-13 08:00:00	Mountain	yes	3.52
Loch	2016-10-13 09:00:00	Mountain	yes	6.29
Loch	2016-10-13 10:00:00	Mountain	yes	6.41
Loch	2016-10-13 11:00:00	Mountain	yes	7.11
Loch	2016-10-13 12:00:00	Mountain	yes	5.66
Loch	2016-10-13 13:00:00	Mountain	yes	5.25
Loch	2016-10-13 14:00:00	Mountain	yes	6.39
Loch	2016-10-13 15:00:00	Mountain	yes	5.63
Loch	2016-10-13 16:00:00	Mountain	yes	6.52
Loch	2016-10-13 17:00:00	Mountain	yes	5.96
Loch	2016-10-13 18:00:00	Mountain	yes	6.36
Loch	2016-10-13 19:00:00	Mountain	yes	7
Loch	2016-10-13 20:00:00	Mountain	yes	7.51
Loch	2016-10-13 21:00:00	Mountain	yes	7.22
Loch	2016-10-13 22:00:00	Mountain	yes	8.67
Loch	2016-10-13 23:00:00	Mountain	yes	9.44
Loch	2016-10-14 00:00:00	Mountain	yes	10.41
Loch	2016-10-14 01:00:00	Mountain	yes	10.47
Loch	2016-10-14 02:00:00	Mountain	yes	10.03
Loch	2016-10-14 03:00:00	Mountain	yes	9.46
Loch	2016-10-14 04:00:00	Mountain	yes	7.81
Loch	2016-10-14 05:00:00	Mountain	yes	8.37
Loch	2016-10-14 06:00:00	Mountain	yes	9.04
Loch	2016-10-14 07:00:00	Mountain	yes	10.15
Loch	2016-10-14 08:00:00	Mountain	yes	9.28
Loch	2016-10-14 09:00:00	Mountain	yes	9.77
Loch	2016-10-14 10:00:00	Mountain	yes	8.5
Loch	2016-10-14 11:00:00	Mountain	yes	9.64
Loch	2016-10-14 12:00:00	Mountain	yes	10.66
Loch	2016-10-14 13:00:00	Mountain	yes	11.17
Loch	2016-10-14 14:00:00	Mountain	yes	11.24
Loch	2016-10-14 15:00:00	Mountain	yes	11.82
Loch	2016-10-14 16:00:00	Mountain	yes	11.47
Loch	2016-10-14 17:00:00	Mountain	yes	11.34
Loch	2016-10-14 18:00:00	Mountain	yes	12.02
Loch	2016-10-14 19:00:00	Mountain	yes	10.68
Loch	2016-10-14 20:00:00	Mountain	yes	10.51
Loch	2016-10-14 21:00:00	Mountain	yes	10.97
Loch	2016-10-14 22:00:00	Mountain	yes	11.96
Loch	2016-10-14 23:00:00	Mountain	yes	11.49
Loch	2016-10-15 00:00:00	Mountain	yes	11.01
Loch	2016-10-15 01:00:00	Mountain	yes	10.69
Loch	2016-10-15 02:00:00	Mountain	yes	10.14
Loch	2016-10-15 03:00:00	Mountain	yes	9.16
Loch	2016-10-15 04:00:00	Mountain	yes	9.61
Loch	2016-10-15 05:00:00	Mountain	yes	9.15
Loch	2016-10-15 06:00:00	Mountain	yes	9.58
Loch	2016-10-15 07:00:00	Mountain	yes	7.26
Loch	2016-10-15 08:00:00	Mountain	yes	8.04
Loch	2016-10-15 09:00:00	Mountain	yes	7.42
Loch	2016-10-15 10:00:00	Mountain	yes	7.25
Loch	2016-10-15 11:00:00	Mountain	yes	5.25
Loch	2016-10-15 12:00:00	Mountain	yes	7.21
Loch	2016-10-15 13:00:00	Mountain	yes	5.97
Loch	2016-10-15 14:00:00	Mountain	yes	5.87
Loch	2016-10-15 15:00:00	Mountain	yes	6.76
Loch	2016-10-15 16:00:00	Mountain	yes	6.72
Loch	2016-10-15 17:00:00	Mountain	yes	6.71
Loch	2016-10-15 18:00:00	Mountain	yes	6.11
Loch	2016-10-15 19:00:00	Mountain	yes	5.87
Loch	2016-10-15 20:00:00	Mountain	yes	5.46
Loch	2016-10-15 21:00:00	Mountain	yes	4.72
Loch	2016-10-15 22:00:00	Mountain	yes	6.31
Loch	2016-10-15 23:00:00	Mountain	yes	7.15
Loch	2016-10-16 00:00:00	Mountain	yes	7.24
Loch	2016-10-16 01:00:00	Mountain	yes	7.17
Loch	2016-10-16 02:00:00	Mountain	yes	6.99
Loch	2016-10-16 03:00:00	Mountain	yes	7.71
Loch	2016-10-16 04:00:00	Mountain	yes	7.17
Loch	2016-10-16 05:00:00	Mountain	yes	9.35
Loch	2016-10-16 06:00:00	Mountain	yes	8.66
Loch	2016-10-16 07:00:00	Mountain	yes	9.65
Loch	2016-10-16 08:00:00	Mountain	yes	12
Loch	2016-10-16 09:00:00	Mountain	yes	10.59
Loch	2016-10-16 10:00:00	Mountain	yes	8.79
Loch	2016-10-16 11:00:00	Mountain	yes	7.06
Loch	2016-10-16 12:00:00	Mountain	yes	8.12
Loch	2016-10-16 13:00:00	Mountain	yes	7.89
Loch	2016-10-16 14:00:00	Mountain	yes	10.23
Loch	2016-10-16 15:00:00	Mountain	yes	10.18
Loch	2016-10-16 16:00:00	Mountain	yes	7.77
Loch	2016-10-16 17:00:00	Mountain	yes	7.3
Loch	2016-10-16 18:00:00	Mountain	yes	7.29
Loch	2016-10-16 19:00:00	Mountain	yes	7.22
Loch	2016-10-16 20:00:00	Mountain	yes	6.16
Loch	2016-10-16 21:00:00	Mountain	yes	4.1
Loch	2016-10-16 22:00:00	Mountain	yes	1.92
Loch	2016-10-16 23:00:00	Mountain	yes	1.04
Loch	2016-10-17 00:00:00	Mountain	yes	2.73
Loch	2016-10-17 01:00:00	Mountain	yes	4.99
Loch	2016-10-17 02:00:00	Mountain	yes	7.76
Loch	2016-10-17 03:00:00	Mountain	yes	8.24
Loch	2016-10-17 04:00:00	Mountain	yes	9.87
Loch	2016-10-17 05:00:00	Mountain	yes	10.7
Loch	2016-10-17 06:00:00	Mountain	yes	11.47
Loch	2016-10-17 07:00:00	Mountain	yes	12.77
Loch	2016-10-17 08:00:00	Mountain	yes	13.23
Loch	2016-10-17 09:00:00	Mountain	yes	11.41
Loch	2016-10-17 10:00:00	Mountain	yes	12.63
Loch	2016-10-17 11:00:00	Mountain	yes	14.86
Loch	2016-10-17 12:00:00	Mountain	yes	11.67
Loch	2016-10-17 13:00:00	Mountain	yes	9.99
Loch	2016-10-17 14:00:00	Mountain	yes	8.8
Loch	2016-10-17 15:00:00	Mountain	yes	7.31
Loch	2016-10-17 16:00:00	Mountain	yes	5.64
Loch	2016-10-17 17:00:00	Mountain	yes	7.45
Loch	2016-10-17 18:00:00	Mountain	yes	8.18
Loch	2016-10-17 19:00:00	Mountain	yes	9.48
Loch	2016-10-17 20:00:00	Mountain	yes	7.59
Loch	2016-10-17 21:00:00	Mountain	yes	9.23
Loch	2016-10-17 22:00:00	Mountain	yes	8.25
Loch	2016-10-17 23:00:00	Mountain	yes	9.1
Loch	2016-10-18 00:00:00	Mountain	yes	10.14
Loch	2016-10-18 01:00:00	Mountain	yes	10.83
Loch	2016-10-18 02:00:00	Mountain	yes	9.04
Loch	2016-10-18 03:00:00	Mountain	yes	7.86
Loch	2016-10-18 04:00:00	Mountain	yes	8.35
Loch	2016-10-18 05:00:00	Mountain	yes	7.97
Loch	2016-10-18 06:00:00	Mountain	yes	8.08
Loch	2016-10-18 07:00:00	Mountain	yes	7.36
Loch	2016-10-18 08:00:00	Mountain	yes	6.72
Loch	2016-10-18 09:00:00	Mountain	yes	6.61
Loch	2016-10-18 10:00:00	Mountain	yes	5.35
Loch	2016-10-18 11:00:00	Mountain	yes	5.72
Loch	2016-10-18 12:00:00	Mountain	yes	5.41
Loch	2016-10-18 13:00:00	Mountain	yes	4.6
Loch	2016-10-18 14:00:00	Mountain	yes	3.28
Loch	2016-10-18 15:00:00	Mountain	yes	4.94
Loch	2016-10-18 16:00:00	Mountain	yes	3.88
Loch	2016-10-18 17:00:00	Mountain	yes	3.82
Loch	2016-10-18 18:00:00	Mountain	yes	0.97
Loch	2016-10-18 19:00:00	Mountain	yes	0.39
Loch	2016-10-18 20:00:00	Mountain	yes	0
Loch	2016-10-18 21:00:00	Mountain	yes	0.08
Loch	2016-10-18 22:00:00	Mountain	yes	1.69
Loch	2016-10-18 23:00:00	Mountain	yes	1.76
Loch	2016-10-19 00:00:00	Mountain	yes	1.27
Loch	2016-10-19 01:00:00	Mountain	yes	2.38
Loch	2016-10-19 02:00:00	Mountain	yes	2.38
Loch	2016-10-19 03:00:00	Mountain	yes	2.61
Loch	2016-10-19 04:00:00	Mountain	yes	2.68
Loch	2016-10-19 05:00:00	Mountain	yes	4.03
Loch	2016-10-19 06:00:00	Mountain	yes	5.22
Loch	2016-10-19 07:00:00	Mountain	yes	4.41
Loch	2016-10-19 08:00:00	Mountain	yes	4.81
Loch	2016-10-19 09:00:00	Mountain	yes	5.45
Loch	2016-10-19 10:00:00	Mountain	yes	5.34
Loch	2016-10-19 11:00:00	Mountain	yes	5.42
Loch	2016-10-19 12:00:00	Mountain	yes	5.25
Loch	2016-10-19 13:00:00	Mountain	yes	4.8
Loch	2016-10-19 14:00:00	Mountain	yes	4.62
Loch	2016-10-19 15:00:00	Mountain	yes	3.14
Loch	2016-10-19 16:00:00	Mountain	yes	3.42
Loch	2016-10-19 17:00:00	Mountain	yes	3.87
Loch	2016-10-19 18:00:00	Mountain	yes	4.22
Loch	2016-10-19 19:00:00	Mountain	yes	3.79
Loch	2016-10-19 20:00:00	Mountain	yes	4.34
Loch	2016-10-19 21:00:00	Mountain	yes	4.6
Loch	2016-10-19 22:00:00	Mountain	yes	5.74
Loch	2016-10-19 23:00:00	Mountain	yes	5.63
Loch	2016-10-20 00:00:00	Mountain	yes	5.2
Loch	2016-10-20 01:00:00	Mountain	yes	6.16
Loch	2016-10-20 02:00:00	Mountain	yes	6.85
Loch	2016-10-20 03:00:00	Mountain	yes	5.8
Loch	2016-10-20 04:00:00	Mountain	yes	5.05
Loch	2016-10-20 05:00:00	Mountain	yes	4.81
Loch	2016-10-20 06:00:00	Mountain	yes	4.61
Loch	2016-10-20 07:00:00	Mountain	yes	3.96
Loch	2016-10-20 08:00:00	Mountain	yes	4.35
Loch	2016-10-20 09:00:00	Mountain	yes	3.73
Loch	2016-10-20 10:00:00	Mountain	yes	3.86
Loch	2016-10-20 11:00:00	Mountain	yes	3.72
Loch	2016-10-20 12:00:00	Mountain	yes	4.37
Loch	2016-10-20 13:00:00	Mountain	yes	5.05
Loch	2016-10-20 14:00:00	Mountain	yes	6.26
Loch	2016-10-20 15:00:00	Mountain	yes	6.16
Loch	2016-10-20 16:00:00	Mountain	yes	7.39
Loch	2016-10-20 17:00:00	Mountain	yes	8.33
Loch	2016-10-20 18:00:00	Mountain	yes	7.08
Loch	2016-10-20 19:00:00	Mountain	yes	6.44
Loch	2016-10-20 20:00:00	Mountain	yes	5.73
Loch	2016-10-20 21:00:00	Mountain	yes	6.76
Loch	2016-10-20 22:00:00	Mountain	yes	8.65
Loch	2016-10-20 23:00:00	Mountain	yes	8.23
Loch	2016-10-21 00:00:00	Mountain	yes	8.86
Loch	2016-10-21 01:00:00	Mountain	yes	8.41
Loch	2016-10-21 02:00:00	Mountain	yes	8.37
Loch	2016-10-21 03:00:00	Mountain	yes	9.4
Loch	2016-10-21 04:00:00	Mountain	yes	8.69
Loch	2016-10-21 05:00:00	Mountain	yes	9.36
Loch	2016-10-21 06:00:00	Mountain	yes	9.96
Loch	2016-10-21 07:00:00	Mountain	yes	10.12
Loch	2016-10-21 08:00:00	Mountain	yes	10.04
Loch	2016-10-21 09:00:00	Mountain	yes	9.61
Loch	2016-10-21 10:00:00	Mountain	yes	9.56
Loch	2016-10-21 11:00:00	Mountain	yes	7.77
Loch	2016-10-21 12:00:00	Mountain	yes	7.21
Loch	2016-10-21 13:00:00	Mountain	yes	6.48
Loch	2016-10-21 14:00:00	Mountain	yes	6.18
Loch	2016-10-21 15:00:00	Mountain	yes	6.93
Loch	2016-10-21 16:00:00	Mountain	yes	5.96
Loch	2016-10-21 17:00:00	Mountain	yes	5.33
Loch	2016-10-21 18:00:00	Mountain	yes	5.5
Loch	2016-10-21 19:00:00	Mountain	yes	4.95
Loch	2016-10-21 20:00:00	Mountain	yes	4.86
Loch	2016-10-21 21:00:00	Mountain	yes	3.81
Loch	2016-10-21 22:00:00	Mountain	yes	5.18
Loch	2016-10-21 23:00:00	Mountain	yes	4.45
Loch	2016-10-22 00:00:00	Mountain	yes	4.25
Loch	2016-10-22 01:00:00	Mountain	yes	5.13
Loch	2016-10-22 02:00:00	Mountain	yes	7.75
Loch	2016-10-22 03:00:00	Mountain	yes	9.36
Loch	2016-10-22 04:00:00	Mountain	yes	10.94
Loch	2016-10-22 05:00:00	Mountain	yes	11.4
Loch	2016-10-22 06:00:00	Mountain	yes	11.27
Loch	2016-10-22 07:00:00	Mountain	yes	10.57
Loch	2016-10-22 08:00:00	Mountain	yes	10.9
Loch	2016-10-22 09:00:00	Mountain	yes	10.44
Loch	2016-10-22 10:00:00	Mountain	yes	10.62
Loch	2016-10-22 11:00:00	Mountain	yes	10.29
Loch	2016-10-22 12:00:00	Mountain	yes	10.97
Loch	2016-10-22 13:00:00	Mountain	yes	10.03
Loch	2016-10-22 14:00:00	Mountain	yes	9.4
Loch	2016-10-22 15:00:00	Mountain	yes	10.34
Loch	2016-10-22 16:00:00	Mountain	yes	9.91
Loch	2016-10-22 17:00:00	Mountain	yes	9.15
Loch	2016-10-22 18:00:00	Mountain	yes	7.94
Loch	2016-10-22 19:00:00	Mountain	yes	7.12
Loch	2016-10-22 20:00:00	Mountain	yes	7.35
Loch	2016-10-22 21:00:00	Mountain	yes	6.95
Loch	2016-10-22 22:00:00	Mountain	yes	7.78
Loch	2016-10-22 23:00:00	Mountain	yes	6.46
Loch	2016-10-23 00:00:00	Mountain	yes	6.87
Loch	2016-10-23 01:00:00	Mountain	yes	6.32
Loch	2016-10-23 02:00:00	Mountain	yes	5.05
Loch	2016-10-23 03:00:00	Mountain	yes	5.46
Loch	2016-10-23 04:00:00	Mountain	yes	4.58
Loch	2016-10-23 05:00:00	Mountain	yes	5.16
Loch	2016-10-23 06:00:00	Mountain	yes	6.14
Loch	2016-10-23 07:00:00	Mountain	yes	6.67
Loch	2016-10-23 08:00:00	Mountain	yes	6.33
Loch	2016-10-23 09:00:00	Mountain	yes	5.66
Loch	2016-10-23 10:00:00	Mountain	yes	6.14
Loch	2016-10-23 11:00:00	Mountain	yes	6.19
Loch	2016-10-23 12:00:00	Mountain	yes	6.88
Loch	2016-10-23 13:00:00	Mountain	yes	7.92
Loch	2016-10-23 14:00:00	Mountain	yes	6.54
Loch	2016-10-23 15:00:00	Mountain	yes	5.15
Loch	2016-10-23 16:00:00	Mountain	yes	4.03
Loch	2016-10-23 17:00:00	Mountain	yes	3.14
Loch	2016-10-23 18:00:00	Mountain	yes	4.13
Loch	2016-10-23 19:00:00	Mountain	yes	3.86
Loch	2016-10-23 20:00:00	Mountain	yes	3.72
Loch	2016-10-23 21:00:00	Mountain	yes	3.53
Loch	2016-10-23 22:00:00	Mountain	yes	3.72
Loch	2016-10-23 23:00:00	Mountain	yes	4.49
Loch	2016-10-24 00:00:00	Mountain	yes	5.4
Loch	2016-10-24 01:00:00	Mountain	yes	5.71
Loch	2016-10-24 02:00:00	Mountain	yes	5.66
Loch	2016-10-24 03:00:00	Mountain	yes	5.48
Loch	2016-10-24 04:00:00	Mountain	yes	5.12
Loch	2016-10-24 05:00:00	Mountain	yes	6.5
Loch	2016-10-24 06:00:00	Mountain	yes	6.43
Loch	2016-10-24 07:00:00	Mountain	yes	6.57
Loch	2016-10-24 08:00:00	Mountain	yes	6.1
Loch	2016-10-24 09:00:00	Mountain	yes	4.66
Loch	2016-10-24 10:00:00	Mountain	yes	5.85
Loch	2016-10-24 11:00:00	Mountain	yes	6.24
Loch	2016-10-24 12:00:00	Mountain	yes	6.49
Loch	2016-10-24 13:00:00	Mountain	yes	6.58
Loch	2016-10-24 14:00:00	Mountain	yes	6.4
Loch	2016-10-24 15:00:00	Mountain	yes	6.99
Loch	2016-10-24 16:00:00	Mountain	yes	6.38
Loch	2016-10-24 17:00:00	Mountain	yes	4.86
Loch	2016-10-24 18:00:00	Mountain	yes	3.34
Loch	2016-10-24 19:00:00	Mountain	yes	3.98
Loch	2016-10-24 20:00:00	Mountain	yes	3.13
Loch	2016-10-24 21:00:00	Mountain	yes	3.64
Loch	2016-10-24 22:00:00	Mountain	yes	4.53
Loch	2016-10-24 23:00:00	Mountain	yes	5.05
Loch	2016-10-25 00:00:00	Mountain	yes	5.3
Loch	2016-10-25 01:00:00	Mountain	yes	7.46
Loch	2016-10-25 02:00:00	Mountain	yes	8.18
Loch	2016-10-25 03:00:00	Mountain	yes	10.09
Loch	2016-10-25 04:00:00	Mountain	yes	10.98
Loch	2016-10-25 05:00:00	Mountain	yes	11.21
Loch	2016-10-25 06:00:00	Mountain	yes	11.52
Loch	2016-10-25 07:00:00	Mountain	yes	10.99
Loch	2016-10-25 08:00:00	Mountain	yes	10.79
Loch	2016-10-25 09:00:00	Mountain	yes	8.55
Loch	2016-10-25 10:00:00	Mountain	yes	7
Loch	2016-10-25 11:00:00	Mountain	yes	6.58
Loch	2016-10-25 12:00:00	Mountain	yes	6.65
Loch	2016-10-25 13:00:00	Mountain	yes	3.83
Loch	2016-10-25 14:00:00	Mountain	yes	5.44
Loch	2016-10-25 15:00:00	Mountain	yes	4.83
Loch	2016-10-25 16:00:00	Mountain	yes	6.32
Loch	2016-10-25 17:00:00	Mountain	yes	6.75
Loch	2016-10-25 18:00:00	Mountain	yes	7.32
Loch	2016-10-25 19:00:00	Mountain	yes	7.4
Loch	2016-10-25 20:00:00	Mountain	yes	7.81
Loch	2016-10-25 21:00:00	Mountain	yes	6.6
Loch	2016-10-25 22:00:00	Mountain	yes	4.96
Loch	2016-10-25 23:00:00	Mountain	yes	5.51
Loch	2016-10-26 00:00:00	Mountain	yes	5.62
Loch	2016-10-26 01:00:00	Mountain	yes	5.11
Loch	2016-10-26 02:00:00	Mountain	yes	5.41
Loch	2016-10-26 03:00:00	Mountain	yes	5.63
Loch	2016-10-26 04:00:00	Mountain	yes	5.64
Loch	2016-10-26 05:00:00	Mountain	yes	4.62
Loch	2016-10-26 06:00:00	Mountain	yes	4.36
Loch	2016-10-26 07:00:00	Mountain	yes	4.8
Loch	2016-10-26 08:00:00	Mountain	yes	4.76
Loch	2016-10-26 09:00:00	Mountain	yes	3.37
Loch	2016-10-26 10:00:00	Mountain	yes	3.68
Loch	2016-10-26 11:00:00	Mountain	yes	3.36
Loch	2016-10-26 12:00:00	Mountain	yes	4.21
Loch	2016-10-26 13:00:00	Mountain	yes	3.59
Loch	2016-10-26 14:00:00	Mountain	yes	3.43
Loch	2016-10-26 15:00:00	Mountain	yes	4.55
Loch	2016-10-26 16:00:00	Mountain	yes	5.47
Loch	2016-10-26 17:00:00	Mountain	yes	5.06
Loch	2016-10-26 18:00:00	Mountain	yes	5.16
Loch	2016-10-26 19:00:00	Mountain	yes	5.2
Loch	2016-10-26 20:00:00	Mountain	yes	4.92
Loch	2016-10-26 21:00:00	Mountain	yes	4.78
Loch	2016-10-26 22:00:00	Mountain	yes	5.22
Loch	2016-10-26 23:00:00	Mountain	yes	5.79
Loch	2016-10-27 00:00:00	Mountain	yes	6.26
Loch	2016-10-27 01:00:00	Mountain	yes	6.82
Loch	2016-10-27 02:00:00	Mountain	yes	6.64
Loch	2016-10-27 03:00:00	Mountain	yes	6.14
Loch	2016-10-27 04:00:00	Mountain	yes	6.91
Loch	2016-10-27 05:00:00	Mountain	yes	6.9
Loch	2016-10-27 06:00:00	Mountain	yes	5.56
Loch	2016-10-27 07:00:00	Mountain	yes	6.71
Loch	2016-10-27 08:00:00	Mountain	yes	6.99
Loch	2016-10-27 09:00:00	Mountain	yes	5.95
Loch	2016-10-27 10:00:00	Mountain	yes	6.11
Loch	2016-10-27 11:00:00	Mountain	yes	5.69
Loch	2016-10-27 12:00:00	Mountain	yes	5.71
Loch	2016-10-27 13:00:00	Mountain	yes	5.92
Loch	2016-10-27 14:00:00	Mountain	yes	6.33
Loch	2016-10-27 15:00:00	Mountain	yes	6.66
Loch	2016-10-27 16:00:00	Mountain	yes	5.41
Loch	2016-10-27 17:00:00	Mountain	yes	6.74
Loch	2016-10-27 18:00:00	Mountain	yes	7.7
Loch	2016-10-27 19:00:00	Mountain	yes	7.61
Loch	2016-10-27 20:00:00	Mountain	yes	7.54
Loch	2016-10-27 21:00:00	Mountain	yes	6.85
Loch	2016-10-27 22:00:00	Mountain	yes	6.88
Loch	2016-10-27 23:00:00	Mountain	yes	8.69
Loch	2016-10-28 00:00:00	Mountain	yes	9.97
Loch	2016-10-28 01:00:00	Mountain	yes	10.43
Loch	2016-10-28 02:00:00	Mountain	yes	11.21
Loch	2016-10-28 03:00:00	Mountain	yes	13.16
Loch	2016-10-28 04:00:00	Mountain	yes	12.42
Loch	2016-10-28 05:00:00	Mountain	yes	12.51
Loch	2016-10-28 06:00:00	Mountain	yes	11.49
Loch	2016-10-28 07:00:00	Mountain	yes	10.82
Loch	2016-10-28 08:00:00	Mountain	yes	9.89
Loch	2016-10-28 09:00:00	Mountain	yes	9.92
Loch	2016-10-28 10:00:00	Mountain	yes	11.97
Loch	2016-10-28 11:00:00	Mountain	yes	12.39
Loch	2016-10-28 12:00:00	Mountain	yes	10.2
Loch	2016-10-28 13:00:00	Mountain	yes	10.41
Loch	2016-10-28 14:00:00	Mountain	yes	8.45
Loch	2016-10-28 15:00:00	Mountain	yes	6.42
Loch	2016-10-28 16:00:00	Mountain	yes	5.18
Loch	2016-10-28 17:00:00	Mountain	yes	4.31
Loch	2016-10-28 18:00:00	Mountain	yes	5.82
Loch	2016-10-28 19:00:00	Mountain	yes	6.68
Loch	2016-10-28 20:00:00	Mountain	yes	6.66
Loch	2016-10-28 21:00:00	Mountain	yes	5.92
Loch	2016-10-28 22:00:00	Mountain	yes	5.97
Loch	2016-10-28 23:00:00	Mountain	yes	8.01
Loch	2016-10-29 00:00:00	Mountain	yes	6.83
Loch	2016-10-29 01:00:00	Mountain	yes	8.07
Loch	2016-10-29 02:00:00	Mountain	yes	10.04
Loch	2016-10-29 03:00:00	Mountain	yes	11.28
Loch	2016-10-29 04:00:00	Mountain	yes	11.84
Loch	2016-10-29 05:00:00	Mountain	yes	11.35
Loch	2016-10-29 06:00:00	Mountain	yes	10.76
Loch	2016-10-29 07:00:00	Mountain	yes	10.41
Loch	2016-10-29 08:00:00	Mountain	yes	8.8
Loch	2016-10-29 09:00:00	Mountain	yes	8.34
Loch	2016-10-29 10:00:00	Mountain	yes	9.09
Loch	2016-10-29 11:00:00	Mountain	yes	7.58
Loch	2016-10-29 12:00:00	Mountain	yes	5.25
Loch	2016-10-29 13:00:00	Mountain	yes	7.68
Loch	2016-10-29 14:00:00	Mountain	yes	9.38
Loch	2016-10-29 15:00:00	Mountain	yes	9.48
Loch	2016-10-29 16:00:00	Mountain	yes	8.3
Loch	2016-10-29 17:00:00	Mountain	yes	7.45
Loch	2016-10-29 18:00:00	Mountain	yes	6.21
Loch	2016-10-29 19:00:00	Mountain	yes	6.19
Loch	2016-10-29 20:00:00	Mountain	yes	6.62
Loch	2016-10-29 21:00:00	Mountain	yes	4.9
Loch	2016-10-29 22:00:00	Mountain	yes	4.03
Loch	2016-10-29 23:00:00	Mountain	yes	5.77
Loch	2016-10-30 00:00:00	Mountain	yes	7.28
Loch	2016-10-30 01:00:00	Mountain	yes	8.86
Loch	2016-10-30 02:00:00	Mountain	yes	10.75
Loch	2016-10-30 03:00:00	Mountain	yes	10.35
Loch	2016-10-30 04:00:00	Mountain	yes	9.96
Loch	2016-10-30 05:00:00	Mountain	yes	10.49
Loch	2016-10-30 06:00:00	Mountain	yes	11.16
Loch	2016-10-30 07:00:00	Mountain	yes	11.25
Loch	2016-10-30 08:00:00	Mountain	yes	11.53
Loch	2016-10-30 09:00:00	Mountain	yes	10.86
Loch	2016-10-30 10:00:00	Mountain	yes	9.72
Loch	2016-10-30 11:00:00	Mountain	yes	9.36
Loch	2016-10-30 12:00:00	Mountain	yes	8.85
Loch	2016-10-30 13:00:00	Mountain	yes	10.22
Loch	2016-10-30 14:00:00	Mountain	yes	9.56
Loch	2016-10-30 15:00:00	Mountain	yes	9.27
Loch	2016-10-30 16:00:00	Mountain	yes	9.28
Loch	2016-10-30 17:00:00	Mountain	yes	7.77
Loch	2016-10-30 18:00:00	Mountain	yes	6.8
Loch	2016-10-30 19:00:00	Mountain	yes	6
Loch	2016-10-30 20:00:00	Mountain	yes	7.71
Loch	2016-10-30 21:00:00	Mountain	yes	9.97
Loch	2016-10-30 22:00:00	Mountain	yes	9.34
Loch	2016-10-30 23:00:00	Mountain	yes	10.18
Loch	2016-10-31 00:00:00	Mountain	yes	11.4
Loch	2016-10-31 01:00:00	Mountain	yes	10.21
Loch	2016-10-31 02:00:00	Mountain	yes	10.21
Loch	2016-10-31 03:00:00	Mountain	yes	11.02
Loch	2016-10-31 04:00:00	Mountain	yes	10.07
Loch	2016-10-31 05:00:00	Mountain	yes	10.48
Loch	2016-10-31 06:00:00	Mountain	yes	12
Loch	2016-10-31 07:00:00	Mountain	yes	8.79
Loch	2016-10-31 08:00:00	Mountain	yes	12.65
Loch	2016-10-31 09:00:00	Mountain	yes	15.04
Loch	2016-10-31 10:00:00	Mountain	yes	14.39
Loch	2016-10-31 11:00:00	Mountain	yes	13.28
Loch	2016-10-31 12:00:00	Mountain	yes	12.13
Loch	2016-10-31 13:00:00	Mountain	yes	10.22
Loch	2016-10-31 14:00:00	Mountain	yes	11.93
Loch	2016-10-31 15:00:00	Mountain	yes	8.48
Loch	2016-10-31 16:00:00	Mountain	yes	8.96
Loch	2016-10-31 17:00:00	Mountain	yes	6.63
Loch	2016-10-31 18:00:00	Mountain	yes	7.04
Loch	2016-10-31 19:00:00	Mountain	yes	6.16
Loch	2016-10-31 20:00:00	Mountain	yes	5.87
