lakeID	timestamp	localTZ	daylightSavings	PAR
Loch	2016-12-16 09:00:00	Mountain	no	36.75
Loch	2016-12-16 10:00:00	Mountain	no	51.61
Loch	2016-12-16 11:00:00	Mountain	no	49.58
Loch	2016-12-16 12:00:00	Mountain	no	57.53
Loch	2016-12-16 13:00:00	Mountain	no	51.95
Loch	2016-12-16 14:00:00	Mountain	no	40.39
Loch	2016-12-16 15:00:00	Mountain	no	45.9
Loch	2016-12-16 16:00:00	Mountain	no	18.99
Loch	2016-12-16 17:00:00	Mountain	no	2.65
Loch	2016-12-16 18:00:00	Mountain	no	0
Loch	2016-12-16 19:00:00	Mountain	no	0
Loch	2016-12-16 20:00:00	Mountain	no	0
Loch	2016-12-16 21:00:00	Mountain	no	0
Loch	2016-12-16 22:00:00	Mountain	no	0
Loch	2016-12-16 23:00:00	Mountain	no	0
Loch	2016-12-17 00:00:00	Mountain	no	0
Loch	2016-12-17 01:00:00	Mountain	no	0
Loch	2016-12-17 02:00:00	Mountain	no	0
Loch	2016-12-17 03:00:00	Mountain	no	0
Loch	2016-12-17 04:00:00	Mountain	no	0
Loch	2016-12-17 05:00:00	Mountain	no	0
Loch	2016-12-17 06:00:00	Mountain	no	0
Loch	2016-12-17 07:00:00	Mountain	no	0.03
Loch	2016-12-17 08:00:00	Mountain	no	21.11
Loch	2016-12-17 09:00:00	Mountain	no	102.6
Loch	2016-12-17 10:00:00	Mountain	no	162.75
Loch	2016-12-17 11:00:00	Mountain	no	307.82
Loch	2016-12-17 12:00:00	Mountain	no	239.95
Loch	2016-12-17 13:00:00	Mountain	no	197.33
Loch	2016-12-17 14:00:00	Mountain	no	140.93
Loch	2016-12-17 15:00:00	Mountain	no	78.03
Loch	2016-12-17 16:00:00	Mountain	no	37.77
Loch	2016-12-17 17:00:00	Mountain	no	6.18
Loch	2016-12-17 18:00:00	Mountain	no	-0.15
Loch	2016-12-17 19:00:00	Mountain	no	-0.18
Loch	2016-12-17 20:00:00	Mountain	no	-0.13
Loch	2016-12-17 21:00:00	Mountain	no	-0.09
Loch	2016-12-17 22:00:00	Mountain	no	-0.09
Loch	2016-12-17 23:00:00	Mountain	no	-0.06
Loch	2016-12-18 00:00:00	Mountain	no	-0.1
Loch	2016-12-18 01:00:00	Mountain	no	-0.15
Loch	2016-12-18 02:00:00	Mountain	no	-0.09
Loch	2016-12-18 03:00:00	Mountain	no	-0.08
Loch	2016-12-18 04:00:00	Mountain	no	-0.02
Loch	2016-12-18 05:00:00	Mountain	no	0.01
Loch	2016-12-18 06:00:00	Mountain	no	0
Loch	2016-12-18 07:00:00	Mountain	no	0.04
Loch	2016-12-18 08:00:00	Mountain	no	18.28
Loch	2016-12-18 09:00:00	Mountain	no	94.48
Loch	2016-12-18 10:00:00	Mountain	no	135.78
Loch	2016-12-18 11:00:00	Mountain	no	385.77
Loch	2016-12-18 12:00:00	Mountain	no	279.45
Loch	2016-12-18 13:00:00	Mountain	no	263.73
Loch	2016-12-18 14:00:00	Mountain	no	137.12
Loch	2016-12-18 15:00:00	Mountain	no	60.35
Loch	2016-12-18 16:00:00	Mountain	no	28.69
Loch	2016-12-18 17:00:00	Mountain	no	6.19
Loch	2016-12-18 18:00:00	Mountain	no	-0.13
Loch	2016-12-18 19:00:00	Mountain	no	-0.14
Loch	2016-12-18 20:00:00	Mountain	no	-0.09
Loch	2016-12-18 21:00:00	Mountain	no	-0.12
Loch	2016-12-18 22:00:00	Mountain	no	-0.16
Loch	2016-12-18 23:00:00	Mountain	no	-0.19
Loch	2016-12-19 00:00:00	Mountain	no	-0.19
Loch	2016-12-19 01:00:00	Mountain	no	-0.23
Loch	2016-12-19 02:00:00	Mountain	no	-0.21
Loch	2016-12-19 03:00:00	Mountain	no	-0.24
Loch	2016-12-19 04:00:00	Mountain	no	-0.4
Loch	2016-12-19 05:00:00	Mountain	no	-0.26
Loch	2016-12-19 06:00:00	Mountain	no	-0.12
Loch	2016-12-19 07:00:00	Mountain	no	-0.1
Loch	2016-12-19 08:00:00	Mountain	no	9.7
Loch	2016-12-19 09:00:00	Mountain	no	39.72
Loch	2016-12-19 10:00:00	Mountain	no	69.53
Loch	2016-12-19 11:00:00	Mountain	no	435.12
Loch	2016-12-19 12:00:00	Mountain	no	462.67
Loch	2016-12-19 13:00:00	Mountain	no	382.12
Loch	2016-12-19 14:00:00	Mountain	no	243.57
Loch	2016-12-19 15:00:00	Mountain	no	85.63
Loch	2016-12-19 16:00:00	Mountain	no	62.53
Loch	2016-12-19 17:00:00	Mountain	no	13.37
Loch	2016-12-19 18:00:00	Mountain	no	-0.04
Loch	2016-12-19 19:00:00	Mountain	no	-0.09
Loch	2016-12-19 20:00:00	Mountain	no	-0.06
Loch	2016-12-19 21:00:00	Mountain	no	-0.11
Loch	2016-12-19 22:00:00	Mountain	no	-0.11
Loch	2016-12-19 23:00:00	Mountain	no	-0.07
Loch	2016-12-20 00:00:00	Mountain	no	-0.07
Loch	2016-12-20 01:00:00	Mountain	no	-0.02
Loch	2016-12-20 02:00:00	Mountain	no	-0.02
Loch	2016-12-20 03:00:00	Mountain	no	-0.06
Loch	2016-12-20 04:00:00	Mountain	no	-0.01
Loch	2016-12-20 05:00:00	Mountain	no	-0.03
Loch	2016-12-20 06:00:00	Mountain	no	0
Loch	2016-12-20 07:00:00	Mountain	no	0
Loch	2016-12-20 08:00:00	Mountain	no	4.46
Loch	2016-12-20 09:00:00	Mountain	no	13.72
Loch	2016-12-20 10:00:00	Mountain	no	75.1
Loch	2016-12-20 11:00:00	Mountain	no	188.13
Loch	2016-12-20 12:00:00	Mountain	no	190.48
Loch	2016-12-20 13:00:00	Mountain	no	148.83
Loch	2016-12-20 14:00:00	Mountain	no	104.48
Loch	2016-12-20 15:00:00	Mountain	no	109.05
Loch	2016-12-20 16:00:00	Mountain	no	36.79
Loch	2016-12-20 17:00:00	Mountain	no	9.4
Loch	2016-12-20 18:00:00	Mountain	no	-0.07
Loch	2016-12-20 19:00:00	Mountain	no	-0.11
Loch	2016-12-20 20:00:00	Mountain	no	-0.1
Loch	2016-12-20 21:00:00	Mountain	no	-0.1
Loch	2016-12-20 22:00:00	Mountain	no	-0.11
Loch	2016-12-20 23:00:00	Mountain	no	-0.17
Loch	2016-12-21 00:00:00	Mountain	no	-0.07
Loch	2016-12-21 01:00:00	Mountain	no	-0.12
Loch	2016-12-21 02:00:00	Mountain	no	-0.05
Loch	2016-12-21 03:00:00	Mountain	no	-0.09
Loch	2016-12-21 04:00:00	Mountain	no	-0.14
Loch	2016-12-21 05:00:00	Mountain	no	-0.13
Loch	2016-12-21 06:00:00	Mountain	no	-0.09
Loch	2016-12-21 07:00:00	Mountain	no	0
Loch	2016-12-21 08:00:00	Mountain	no	2.04
Loch	2016-12-21 09:00:00	Mountain	no	14.75
Loch	2016-12-21 10:00:00	Mountain	no	136.55
Loch	2016-12-21 11:00:00	Mountain	no	133.8
Loch	2016-12-21 12:00:00	Mountain	no	115.62
Loch	2016-12-21 13:00:00	Mountain	no	139.55
Loch	2016-12-21 14:00:00	Mountain	no	128.38
Loch	2016-12-21 15:00:00	Mountain	no	75.42
Loch	2016-12-21 16:00:00	Mountain	no	30.79
Loch	2016-12-21 17:00:00	Mountain	no	3.27
Loch	2016-12-21 18:00:00	Mountain	no	0
Loch	2016-12-21 19:00:00	Mountain	no	0
Loch	2016-12-21 20:00:00	Mountain	no	0
Loch	2016-12-21 21:00:00	Mountain	no	0
Loch	2016-12-21 22:00:00	Mountain	no	0
Loch	2016-12-21 23:00:00	Mountain	no	0
Loch	2016-12-22 00:00:00	Mountain	no	0
Loch	2016-12-22 01:00:00	Mountain	no	0
Loch	2016-12-22 02:00:00	Mountain	no	0
Loch	2016-12-22 03:00:00	Mountain	no	0
Loch	2016-12-22 04:00:00	Mountain	no	0
Loch	2016-12-22 05:00:00	Mountain	no	0
Loch	2016-12-22 06:00:00	Mountain	no	0
Loch	2016-12-22 07:00:00	Mountain	no	0
Loch	2016-12-22 08:00:00	Mountain	no	11.1
Loch	2016-12-22 09:00:00	Mountain	no	62.78
Loch	2016-12-22 10:00:00	Mountain	no	149.17
Loch	2016-12-22 11:00:00	Mountain	no	155.83
Loch	2016-12-22 12:00:00	Mountain	no	145.45
Loch	2016-12-22 13:00:00	Mountain	no	137.23
Loch	2016-12-22 14:00:00	Mountain	no	146.32
Loch	2016-12-22 15:00:00	Mountain	no	101.18
Loch	2016-12-22 16:00:00	Mountain	no	42.47
Loch	2016-12-22 17:00:00	Mountain	no	3.52
Loch	2016-12-22 18:00:00	Mountain	no	0
Loch	2016-12-22 19:00:00	Mountain	no	0
Loch	2016-12-22 20:00:00	Mountain	no	0
Loch	2016-12-22 21:00:00	Mountain	no	0
Loch	2016-12-22 22:00:00	Mountain	no	0
Loch	2016-12-22 23:00:00	Mountain	no	0
Loch	2016-12-23 00:00:00	Mountain	no	0
Loch	2016-12-23 01:00:00	Mountain	no	0
Loch	2016-12-23 02:00:00	Mountain	no	0
Loch	2016-12-23 03:00:00	Mountain	no	0
Loch	2016-12-23 04:00:00	Mountain	no	0
Loch	2016-12-23 05:00:00	Mountain	no	-0.01
Loch	2016-12-23 06:00:00	Mountain	no	0
Loch	2016-12-23 07:00:00	Mountain	no	-0.01
Loch	2016-12-23 08:00:00	Mountain	no	11.77
Loch	2016-12-23 09:00:00	Mountain	no	65.09
Loch	2016-12-23 10:00:00	Mountain	no	126.48
Loch	2016-12-23 11:00:00	Mountain	no	176.83
Loch	2016-12-23 12:00:00	Mountain	no	317
Loch	2016-12-23 13:00:00	Mountain	no	177.67
Loch	2016-12-23 14:00:00	Mountain	no	110.95
Loch	2016-12-23 15:00:00	Mountain	no	53.74
Loch	2016-12-23 16:00:00	Mountain	no	25.95
Loch	2016-12-23 17:00:00	Mountain	no	6.2
Loch	2016-12-23 18:00:00	Mountain	no	0
Loch	2016-12-23 19:00:00	Mountain	no	0
Loch	2016-12-23 20:00:00	Mountain	no	-0.02
Loch	2016-12-23 21:00:00	Mountain	no	-0.08
Loch	2016-12-23 22:00:00	Mountain	no	-0.11
Loch	2016-12-23 23:00:00	Mountain	no	-0.21
Loch	2016-12-24 00:00:00	Mountain	no	-0.11
Loch	2016-12-24 01:00:00	Mountain	no	-0.15
Loch	2016-12-24 02:00:00	Mountain	no	-0.1
Loch	2016-12-24 03:00:00	Mountain	no	-0.14
Loch	2016-12-24 04:00:00	Mountain	no	-0.23
Loch	2016-12-24 05:00:00	Mountain	no	-0.66
Loch	2016-12-24 06:00:00	Mountain	no	-0.22
Loch	2016-12-24 07:00:00	Mountain	no	-0.13
Loch	2016-12-24 08:00:00	Mountain	no	8.42
Loch	2016-12-24 09:00:00	Mountain	no	33.38
Loch	2016-12-24 10:00:00	Mountain	no	65.28
Loch	2016-12-24 11:00:00	Mountain	no	429.3
Loch	2016-12-24 12:00:00	Mountain	no	488.13
Loch	2016-12-24 13:00:00	Mountain	no	482.9
Loch	2016-12-24 14:00:00	Mountain	no	309.52
Loch	2016-12-24 15:00:00	Mountain	no	30.96
Loch	2016-12-24 16:00:00	Mountain	no	20
Loch	2016-12-24 17:00:00	Mountain	no	6.3
Loch	2016-12-24 18:00:00	Mountain	no	-0.18
Loch	2016-12-24 19:00:00	Mountain	no	-0.12
Loch	2016-12-24 20:00:00	Mountain	no	-0.05
Loch	2016-12-24 21:00:00	Mountain	no	-0.08
Loch	2016-12-24 22:00:00	Mountain	no	-0.02
Loch	2016-12-24 23:00:00	Mountain	no	-0.02
Loch	2016-12-25 00:00:00	Mountain	no	-0.07
Loch	2016-12-25 01:00:00	Mountain	no	-0.1
Loch	2016-12-25 02:00:00	Mountain	no	-0.13
Loch	2016-12-25 03:00:00	Mountain	no	-0.1
Loch	2016-12-25 04:00:00	Mountain	no	-0.13
Loch	2016-12-25 05:00:00	Mountain	no	-0.02
Loch	2016-12-25 06:00:00	Mountain	no	-0.44
Loch	2016-12-25 07:00:00	Mountain	no	-0.07
Loch	2016-12-25 08:00:00	Mountain	no	5.02
Loch	2016-12-25 09:00:00	Mountain	no	39.18
Loch	2016-12-25 10:00:00	Mountain	no	45.28
Loch	2016-12-25 11:00:00	Mountain	no	78.13
Loch	2016-12-25 12:00:00	Mountain	no	67.76
Loch	2016-12-25 13:00:00	Mountain	no	91.12
Loch	2016-12-25 14:00:00	Mountain	no	96.2
Loch	2016-12-25 15:00:00	Mountain	no	77.26
Loch	2016-12-25 16:00:00	Mountain	no	32.77
Loch	2016-12-25 17:00:00	Mountain	no	4.65
Loch	2016-12-25 18:00:00	Mountain	no	0.02
Loch	2016-12-25 19:00:00	Mountain	no	-0.01
Loch	2016-12-25 20:00:00	Mountain	no	0.02
Loch	2016-12-25 21:00:00	Mountain	no	0.01
Loch	2016-12-25 22:00:00	Mountain	no	0
Loch	2016-12-25 23:00:00	Mountain	no	0.01
Loch	2016-12-26 00:00:00	Mountain	no	-0.03
Loch	2016-12-26 01:00:00	Mountain	no	-0.01
Loch	2016-12-26 02:00:00	Mountain	no	0
Loch	2016-12-26 03:00:00	Mountain	no	-0.01
Loch	2016-12-26 04:00:00	Mountain	no	-0.02
Loch	2016-12-26 05:00:00	Mountain	no	-0.02
Loch	2016-12-26 06:00:00	Mountain	no	-0.02
Loch	2016-12-26 07:00:00	Mountain	no	-0.03
Loch	2016-12-26 08:00:00	Mountain	no	14.45
Loch	2016-12-26 09:00:00	Mountain	no	74.94
Loch	2016-12-26 10:00:00	Mountain	no	103.18
Loch	2016-12-26 11:00:00	Mountain	no	133.32
Loch	2016-12-26 12:00:00	Mountain	no	131.52
Loch	2016-12-26 13:00:00	Mountain	no	131.78
Loch	2016-12-26 14:00:00	Mountain	no	122
Loch	2016-12-26 15:00:00	Mountain	no	47.27
Loch	2016-12-26 16:00:00	Mountain	no	23.9
Loch	2016-12-26 17:00:00	Mountain	no	7.74
Loch	2016-12-26 18:00:00	Mountain	no	-0.35
Loch	2016-12-26 19:00:00	Mountain	no	-0.24
Loch	2016-12-26 20:00:00	Mountain	no	-0.3
Loch	2016-12-26 21:00:00	Mountain	no	-0.37
Loch	2016-12-26 22:00:00	Mountain	no	-0.47
Loch	2016-12-26 23:00:00	Mountain	no	-0.26
Loch	2016-12-27 00:00:00	Mountain	no	-0.48
Loch	2016-12-27 01:00:00	Mountain	no	-0.25
Loch	2016-12-27 02:00:00	Mountain	no	-0.28
Loch	2016-12-27 03:00:00	Mountain	no	-0.25
Loch	2016-12-27 04:00:00	Mountain	no	-0.14
Loch	2016-12-27 05:00:00	Mountain	no	-0.22
Loch	2016-12-27 06:00:00	Mountain	no	-0.22
Loch	2016-12-27 07:00:00	Mountain	no	-0.33
Loch	2016-12-27 08:00:00	Mountain	no	9.27
Loch	2016-12-27 09:00:00	Mountain	no	40.11
Loch	2016-12-27 10:00:00	Mountain	no	65.03
Loch	2016-12-27 11:00:00	Mountain	no	415.55
Loch	2016-12-27 12:00:00	Mountain	no	495.12
Loch	2016-12-27 13:00:00	Mountain	no	471.55
Loch	2016-12-27 14:00:00	Mountain	no	288.54
Loch	2016-12-27 15:00:00	Mountain	no	65.84
Loch	2016-12-27 16:00:00	Mountain	no	36.73
Loch	2016-12-27 17:00:00	Mountain	no	8.07
Loch	2016-12-27 18:00:00	Mountain	no	-0.01
Loch	2016-12-27 19:00:00	Mountain	no	-0.01
Loch	2016-12-27 20:00:00	Mountain	no	-0.01
Loch	2016-12-27 21:00:00	Mountain	no	-0.01
Loch	2016-12-27 22:00:00	Mountain	no	-0.01
Loch	2016-12-27 23:00:00	Mountain	no	0.01
Loch	2016-12-28 00:00:00	Mountain	no	0.01
Loch	2016-12-28 01:00:00	Mountain	no	0.01
Loch	2016-12-28 02:00:00	Mountain	no	0.04
Loch	2016-12-28 03:00:00	Mountain	no	0.01
Loch	2016-12-28 04:00:00	Mountain	no	0.02
Loch	2016-12-28 05:00:00	Mountain	no	0.02
Loch	2016-12-28 06:00:00	Mountain	no	0.01
Loch	2016-12-28 07:00:00	Mountain	no	0.01
Loch	2016-12-28 08:00:00	Mountain	no	2.03
Loch	2016-12-28 09:00:00	Mountain	no	12.88
Loch	2016-12-28 10:00:00	Mountain	no	30.93
Loch	2016-12-28 11:00:00	Mountain	no	73.92
Loch	2016-12-28 12:00:00	Mountain	no	79.06
Loch	2016-12-28 13:00:00	Mountain	no	67.33
Loch	2016-12-28 14:00:00	Mountain	no	50.1
Loch	2016-12-28 15:00:00	Mountain	no	31.54
Loch	2016-12-28 16:00:00	Mountain	no	14.77
Loch	2016-12-28 17:00:00	Mountain	no	3.31
Loch	2016-12-28 18:00:00	Mountain	no	0.01
Loch	2016-12-28 19:00:00	Mountain	no	0
Loch	2016-12-28 20:00:00	Mountain	no	0.01
Loch	2016-12-28 21:00:00	Mountain	no	0
Loch	2016-12-28 22:00:00	Mountain	no	-0.02
Loch	2016-12-28 23:00:00	Mountain	no	0.01
Loch	2016-12-29 00:00:00	Mountain	no	0.01
Loch	2016-12-29 01:00:00	Mountain	no	0
Loch	2016-12-29 02:00:00	Mountain	no	0.01
Loch	2016-12-29 03:00:00	Mountain	no	-0.03
Loch	2016-12-29 04:00:00	Mountain	no	-0.02
Loch	2016-12-29 05:00:00	Mountain	no	-0.03
Loch	2016-12-29 06:00:00	Mountain	no	-0.09
Loch	2016-12-29 07:00:00	Mountain	no	-0.13
Loch	2016-12-29 08:00:00	Mountain	no	8.18
Loch	2016-12-29 09:00:00	Mountain	no	34.95
Loch	2016-12-29 10:00:00	Mountain	no	60.88
Loch	2016-12-29 11:00:00	Mountain	no	464.68
Loch	2016-12-29 12:00:00	Mountain	no	517.45
Loch	2016-12-29 13:00:00	Mountain	no	498.48
Loch	2016-12-29 14:00:00	Mountain	no	338.04
Loch	2016-12-29 15:00:00	Mountain	no	31.25
Loch	2016-12-29 16:00:00	Mountain	no	20.5
Loch	2016-12-29 17:00:00	Mountain	no	7.23
Loch	2016-12-29 18:00:00	Mountain	no	-0.03
Loch	2016-12-29 19:00:00	Mountain	no	-0.05
Loch	2016-12-29 20:00:00	Mountain	no	-0.02
Loch	2016-12-29 21:00:00	Mountain	no	-0.11
Loch	2016-12-29 22:00:00	Mountain	no	-0.04
Loch	2016-12-29 23:00:00	Mountain	no	-0.12
Loch	2016-12-30 00:00:00	Mountain	no	-0.13
Loch	2016-12-30 01:00:00	Mountain	no	-0.16
Loch	2016-12-30 02:00:00	Mountain	no	-0.11
Loch	2016-12-30 03:00:00	Mountain	no	-0.22
Loch	2016-12-30 04:00:00	Mountain	no	-0.16
Loch	2016-12-30 05:00:00	Mountain	no	-0.12
Loch	2016-12-30 06:00:00	Mountain	no	-0.05
Loch	2016-12-30 07:00:00	Mountain	no	-0.04
Loch	2016-12-30 08:00:00	Mountain	no	7.65
Loch	2016-12-30 09:00:00	Mountain	no	25.21
Loch	2016-12-30 10:00:00	Mountain	no	67.38
Loch	2016-12-30 11:00:00	Mountain	no	439.45
Loch	2016-12-30 12:00:00	Mountain	no	518.8
Loch	2016-12-30 13:00:00	Mountain	no	504.48
Loch	2016-12-30 14:00:00	Mountain	no	347.95
Loch	2016-12-30 15:00:00	Mountain	no	32.6
Loch	2016-12-30 16:00:00	Mountain	no	21.43
Loch	2016-12-30 17:00:00	Mountain	no	6.85
Loch	2016-12-30 18:00:00	Mountain	no	-0.55
Loch	2016-12-30 19:00:00	Mountain	no	-0.28
Loch	2016-12-30 20:00:00	Mountain	no	-0.49
Loch	2016-12-30 21:00:00	Mountain	no	-0.31
Loch	2016-12-30 22:00:00	Mountain	no	-0.32
Loch	2016-12-30 23:00:00	Mountain	no	-0.18
Loch	2016-12-31 00:00:00	Mountain	no	-0.74
Loch	2016-12-31 01:00:00	Mountain	no	-0.21
Loch	2016-12-31 02:00:00	Mountain	no	-0.03
Loch	2016-12-31 03:00:00	Mountain	no	0
Loch	2016-12-31 04:00:00	Mountain	no	0
Loch	2016-12-31 05:00:00	Mountain	no	-0.01
Loch	2016-12-31 06:00:00	Mountain	no	-0.01
Loch	2016-12-31 07:00:00	Mountain	no	0
Loch	2016-12-31 08:00:00	Mountain	no	9.01
Loch	2016-12-31 09:00:00	Mountain	no	92.3
Loch	2016-12-31 10:00:00	Mountain	no	146.92
Loch	2016-12-31 11:00:00	Mountain	no	153.27
Loch	2016-12-31 12:00:00	Mountain	no	458.45
Loch	2016-12-31 13:00:00	Mountain	no	507.62
Loch	2016-12-31 14:00:00	Mountain	no	352.46
Loch	2016-12-31 15:00:00	Mountain	no	29.23
Loch	2016-12-31 16:00:00	Mountain	no	19.85
Loch	2016-12-31 17:00:00	Mountain	no	7.57
Loch	2016-12-31 18:00:00	Mountain	no	0.01
Loch	2016-12-31 19:00:00	Mountain	no	0
Loch	2016-12-31 20:00:00	Mountain	no	-0.01
Loch	2016-12-31 21:00:00	Mountain	no	0
Loch	2016-12-31 22:00:00	Mountain	no	-0.06
Loch	2016-12-31 23:00:00	Mountain	no	-0.02
Loch	2017-01-01 00:00:00	Mountain	no	-0.09
Loch	2017-01-01 01:00:00	Mountain	no	-0.34
Loch	2017-01-01 02:00:00	Mountain	no	-0.08
Loch	2017-01-01 03:00:00	Mountain	no	0
Loch	2017-01-01 04:00:00	Mountain	no	-0.03
Loch	2017-01-01 05:00:00	Mountain	no	0
Loch	2017-01-01 06:00:00	Mountain	no	0
Loch	2017-01-01 07:00:00	Mountain	no	-0.01
Loch	2017-01-01 08:00:00	Mountain	no	11.95
Loch	2017-01-01 09:00:00	Mountain	no	66.23
Loch	2017-01-01 10:00:00	Mountain	no	116.98
Loch	2017-01-01 11:00:00	Mountain	no	147.48
Loch	2017-01-01 12:00:00	Mountain	no	142.63
Loch	2017-01-01 13:00:00	Mountain	no	136.85
Loch	2017-01-01 14:00:00	Mountain	no	187.27
Loch	2017-01-01 15:00:00	Mountain	no	127.83
Loch	2017-01-01 16:00:00	Mountain	no	49.72
Loch	2017-01-01 17:00:00	Mountain	no	15.32
Loch	2017-01-01 18:00:00	Mountain	no	-0.05
Loch	2017-01-01 19:00:00	Mountain	no	0
Loch	2017-01-01 20:00:00	Mountain	no	0
Loch	2017-01-01 21:00:00	Mountain	no	0
Loch	2017-01-01 22:00:00	Mountain	no	0
Loch	2017-01-01 23:00:00	Mountain	no	0
Loch	2017-01-02 00:00:00	Mountain	no	-0.01
Loch	2017-01-02 01:00:00	Mountain	no	-0.04
Loch	2017-01-02 02:00:00	Mountain	no	0
Loch	2017-01-02 03:00:00	Mountain	no	0
Loch	2017-01-02 04:00:00	Mountain	no	0
Loch	2017-01-02 05:00:00	Mountain	no	-0.01
Loch	2017-01-02 06:00:00	Mountain	no	-0.02
Loch	2017-01-02 07:00:00	Mountain	no	0.03
Loch	2017-01-02 08:00:00	Mountain	no	3.26
Loch	2017-01-02 09:00:00	Mountain	no	20.58
Loch	2017-01-02 10:00:00	Mountain	no	51.07
Loch	2017-01-02 11:00:00	Mountain	no	56.47
Loch	2017-01-02 12:00:00	Mountain	no	73.03
Loch	2017-01-02 13:00:00	Mountain	no	73.68
Loch	2017-01-02 14:00:00	Mountain	no	64.35
Loch	2017-01-02 15:00:00	Mountain	no	70.38
Loch	2017-01-02 16:00:00	Mountain	no	38.6
Loch	2017-01-02 17:00:00	Mountain	no	4.73
Loch	2017-01-02 18:00:00	Mountain	no	0.01
Loch	2017-01-02 19:00:00	Mountain	no	-0.01
Loch	2017-01-02 20:00:00	Mountain	no	0
Loch	2017-01-02 21:00:00	Mountain	no	-0.01
Loch	2017-01-02 22:00:00	Mountain	no	0
Loch	2017-01-02 23:00:00	Mountain	no	0
Loch	2017-01-03 00:00:00	Mountain	no	0
Loch	2017-01-03 01:00:00	Mountain	no	0.02
Loch	2017-01-03 02:00:00	Mountain	no	0
Loch	2017-01-03 03:00:00	Mountain	no	-0.07
Loch	2017-01-03 04:00:00	Mountain	no	-0.16
Loch	2017-01-03 05:00:00	Mountain	no	0.06
Loch	2017-01-03 06:00:00	Mountain	no	-0.03
Loch	2017-01-03 07:00:00	Mountain	no	-0.01
Loch	2017-01-03 08:00:00	Mountain	no	3.13
Loch	2017-01-03 09:00:00	Mountain	no	23.32
Loch	2017-01-03 10:00:00	Mountain	no	54.68
Loch	2017-01-03 11:00:00	Mountain	no	93.27
Loch	2017-01-03 12:00:00	Mountain	no	117.67
Loch	2017-01-03 13:00:00	Mountain	no	114.15
Loch	2017-01-03 14:00:00	Mountain	no	98.2
Loch	2017-01-03 15:00:00	Mountain	no	54.26
Loch	2017-01-03 16:00:00	Mountain	no	33.01
Loch	2017-01-03 17:00:00	Mountain	no	5.28
Loch	2017-01-03 18:00:00	Mountain	no	0.06
Loch	2017-01-03 19:00:00	Mountain	no	0.03
Loch	2017-01-03 20:00:00	Mountain	no	0.01
Loch	2017-01-03 21:00:00	Mountain	no	0.01
Loch	2017-01-03 22:00:00	Mountain	no	0
Loch	2017-01-03 23:00:00	Mountain	no	0
Loch	2017-01-04 00:00:00	Mountain	no	-0.01
Loch	2017-01-04 01:00:00	Mountain	no	-0.02
Loch	2017-01-04 02:00:00	Mountain	no	0.02
Loch	2017-01-04 03:00:00	Mountain	no	0.01
Loch	2017-01-04 04:00:00	Mountain	no	0.01
Loch	2017-01-04 05:00:00	Mountain	no	0
Loch	2017-01-04 06:00:00	Mountain	no	0
Loch	2017-01-04 07:00:00	Mountain	no	0.01
Loch	2017-01-04 08:00:00	Mountain	no	5.2
Loch	2017-01-04 09:00:00	Mountain	no	21.93
Loch	2017-01-04 10:00:00	Mountain	no	40.47
Loch	2017-01-04 11:00:00	Mountain	no	57.77
Loch	2017-01-04 12:00:00	Mountain	no	73.28
Loch	2017-01-04 13:00:00	Mountain	no	69.03
Loch	2017-01-04 14:00:00	Mountain	no	64.86
Loch	2017-01-04 15:00:00	Mountain	no	43.66
Loch	2017-01-04 16:00:00	Mountain	no	21.18
Loch	2017-01-04 17:00:00	Mountain	no	4.1
Loch	2017-01-04 18:00:00	Mountain	no	0
Loch	2017-01-04 19:00:00	Mountain	no	-0.01
Loch	2017-01-04 20:00:00	Mountain	no	0.03
Loch	2017-01-04 21:00:00	Mountain	no	0
Loch	2017-01-04 22:00:00	Mountain	no	0.01
Loch	2017-01-04 23:00:00	Mountain	no	0
Loch	2017-01-05 00:00:00	Mountain	no	-0.33
Loch	2017-01-05 01:00:00	Mountain	no	0.02
Loch	2017-01-05 02:00:00	Mountain	no	0.43
Loch	2017-01-05 03:00:00	Mountain	no	0.02
Loch	2017-01-05 04:00:00	Mountain	no	0
Loch	2017-01-05 05:00:00	Mountain	no	-0.03
Loch	2017-01-05 06:00:00	Mountain	no	-0.01
Loch	2017-01-05 07:00:00	Mountain	no	-0.03
Loch	2017-01-05 08:00:00	Mountain	no	5.01
Loch	2017-01-05 09:00:00	Mountain	no	35.69
Loch	2017-01-05 10:00:00	Mountain	no	85.6
Loch	2017-01-05 11:00:00	Mountain	no	179.6
Loch	2017-01-05 12:00:00	Mountain	no	205.85
Loch	2017-01-05 13:00:00	Mountain	no	192.87
Loch	2017-01-05 14:00:00	Mountain	no	231
Loch	2017-01-05 15:00:00	Mountain	no	160.57
Loch	2017-01-05 16:00:00	Mountain	no	71.7
Loch	2017-01-05 17:00:00	Mountain	no	14.74
Loch	2017-01-05 18:00:00	Mountain	no	-0.38
Loch	2017-01-05 19:00:00	Mountain	no	-0.54
Loch	2017-01-05 20:00:00	Mountain	no	-0.36
Loch	2017-01-05 21:00:00	Mountain	no	-0.8
Loch	2017-01-05 22:00:00	Mountain	no	-0.93
Loch	2017-01-05 23:00:00	Mountain	no	-0.97
Loch	2017-01-06 00:00:00	Mountain	no	-0.97
Loch	2017-01-06 01:00:00	Mountain	no	-0.97
Loch	2017-01-06 02:00:00	Mountain	no	-0.97
